transaction_id,customer_id,store_id,employee_id,transaction_date,total_amount,payment_id
31406,110,16,103,2022-06-30,180.01000000000002,31406
31407,134,12,26,2022-05-06,28705.74,31407
31408,62,8,24,2022-03-11,14787.5,31408
31409,231,1,82,2022-08-08,5750.7,31409
31410,905,9,178,2022-10-15,0.0,31410
31411,988,7,168,2022-03-25,34295.899999999994,31411
31412,65,13,115,2022-06-21,29915.45,31412
31413,223,17,25,2022-12-22,22570.46,31413
31414,604,10,76,2022-01-21,24897.86,31414
31415,21,16,80,2022-09-09,0.0,31415
31416,11,7,1,2022-07-11,467.16,31416
31417,356,9,197,2022-04-24,0.0,31417
31418,851,5,119,2022-12-01,0.0,31418
31419,842,6,37,2022-08-22,3396.71,31419
31420,428,19,76,2022-06-16,739.84,31420
31421,587,9,93,2022-10-24,0.0,31421
31422,600,17,88,2022-07-01,0.0,31422
31423,617,10,42,2022-04-22,0.0,31423
31424,719,8,51,2022-03-08,4098.42,31424
31425,277,11,170,2022-03-19,22274.25,31425
31426,418,12,194,2022-02-17,15154.089999999998,31426
31427,473,11,200,2022-11-26,0.0,31427
31428,863,19,151,2022-05-14,14051.61,31428
31429,133,12,24,2022-10-07,43330.119999999995,31429
31430,956,18,198,2022-12-17,11960.020000000002,31430
31431,702,18,99,2022-11-01,0.0,31431
31432,462,8,178,2022-09-15,9340.24,31432
31433,791,19,39,2022-10-10,0.0,31433
31434,82,11,72,2022-02-18,1000.24,31434
31435,678,4,45,2022-07-04,19654.45,31435
31436,986,7,140,2022-06-29,13422.26,31436
31437,778,18,37,2022-02-02,29460.34,31437
31438,548,5,192,2022-09-04,36427.01,31438
31439,201,6,175,2022-11-27,27710.28,31439
31440,55,5,165,2022-11-27,11848.23,31440
31441,527,11,134,2022-09-16,16053.080000000002,31441
31442,792,15,29,2022-05-22,6782.040000000001,31442
31443,114,13,38,2022-07-27,1033.72,31443
31444,486,10,2,2022-08-20,244.76,31444
31445,716,17,143,2022-03-12,12304.32,31445
31446,473,8,178,2022-05-20,642.9,31446
31447,371,4,62,2022-12-20,13242.570000000002,31447
31448,789,2,86,2022-02-10,0.0,31448
31449,763,18,4,2022-12-09,5874.18,31449
31450,853,5,154,2022-06-13,23024.75,31450
31451,137,5,9,2022-12-24,22651.39,31451
31452,896,19,130,2022-09-22,31450.959999999995,31452
31453,570,17,136,2022-10-08,30066.82,31453
31454,140,11,73,2022-07-17,23739.82,31454
31455,340,6,79,2022-05-02,9685.44,31455
31456,951,17,35,2022-09-18,0.0,31456
31457,760,14,118,2022-02-12,0.0,31457
31458,923,5,132,2022-01-30,7742.679999999999,31458
31459,225,10,79,2022-09-16,17951.84,31459
31460,610,4,18,2022-10-26,23836.56,31460
31461,702,6,76,2022-01-06,25288.820000000003,31461
31462,46,19,136,2022-11-06,2306.64,31462
31463,139,11,97,2022-11-18,36421.41999999999,31463
31464,617,6,135,2022-11-21,0.0,31464
31465,527,14,34,2022-08-15,12473.58,31465
31466,565,4,109,2022-09-19,6339.299999999999,31466
31467,329,20,198,2022-11-06,0.0,31467
31468,352,3,184,2022-11-09,32835.4,31468
31469,519,9,131,2022-10-24,23636.550000000003,31469
31470,802,9,71,2022-04-25,4878.200000000001,31470
31471,982,14,67,2022-06-02,4495.95,31471
31472,673,11,158,2022-10-19,7399.04,31472
31473,294,8,176,2022-11-22,0.0,31473
31474,216,20,49,2022-08-26,3422.2299999999996,31474
31475,677,9,11,2022-12-10,48642.58,31475
31476,827,7,199,2022-02-16,0.0,31476
31477,771,18,87,2022-05-11,0.0,31477
31478,155,1,50,2022-05-21,5793.92,31478
31479,367,6,68,2022-10-15,23157.329999999998,31479
31480,358,16,52,2022-03-01,22786.34,31480
31481,97,8,4,2022-10-05,27718.939999999995,31481
31482,685,10,147,2022-07-16,46579.86,31482
31483,400,1,5,2022-11-30,32.14,31483
31484,922,12,5,2022-12-09,33144.38,31484
31485,484,17,172,2022-05-11,1570.3999999999999,31485
31486,485,16,104,2022-01-26,24693.759999999995,31486
31487,992,17,188,2022-12-28,0.0,31487
31488,452,11,192,2022-12-25,34758.42999999999,31488
31489,714,7,68,2022-08-05,187.43,31489
31490,895,20,192,2022-05-31,18134.989999999998,31490
31491,85,3,177,2022-04-15,31668.97,31491
31492,541,1,53,2022-12-09,19630.210000000003,31492
31493,717,15,83,2022-01-08,0.0,31493
31494,843,10,137,2022-10-27,520.92,31494
31495,842,9,13,2022-11-11,34815.479999999996,31495
31496,73,10,25,2022-07-18,348.58000000000004,31496
31497,587,9,112,2022-05-01,31015.46,31497
31498,490,4,19,2022-12-28,24187.440000000006,31498
31499,259,15,22,2022-04-12,0.0,31499
31500,444,15,127,2022-11-14,0.0,31500
31501,978,1,3,2022-10-11,6748.44,31501
31502,506,13,5,2022-10-06,21379.44,31502
31503,354,5,9,2022-05-22,49192.0,31503
31504,172,6,149,2022-08-16,9385.99,31504
31505,781,15,37,2022-06-26,0.0,31505
31506,83,8,88,2022-10-16,1930.9400000000003,31506
31507,217,17,124,2022-10-22,35180.740000000005,31507
31508,576,19,3,2022-04-22,14018.82,31508
31509,334,9,72,2022-09-27,45111.64,31509
31510,98,15,22,2022-07-24,13289.45,31510
31511,394,17,50,2022-03-17,32029.449999999997,31511
31512,434,15,97,2022-10-06,23481.47,31512
31513,975,18,145,2022-05-24,68262.29999999999,31513
31514,122,17,54,2022-01-10,13273.36,31514
31515,77,1,70,2022-04-20,19566.3,31515
31516,456,1,112,2022-12-18,14101.300000000001,31516
31517,598,11,78,2022-10-14,38876.98999999999,31517
31518,446,13,29,2022-09-28,17159.85,31518
31519,386,3,57,2022-06-03,10356.84,31519
31520,617,19,48,2022-09-24,15685.82,31520
31521,190,12,50,2022-01-16,39299.829999999994,31521
31522,78,2,68,2022-11-01,2067.7,31522
31523,148,1,181,2022-04-12,45751.619999999995,31523
31524,619,7,89,2022-10-21,0.0,31524
31525,762,11,127,2022-05-05,0.0,31525
31526,588,16,196,2022-10-04,35421.08,31526
31527,767,2,88,2022-02-16,2063.48,31527
31528,953,4,37,2022-07-20,9871.14,31528
31529,679,18,186,2022-11-05,2087.4,31529
31530,463,11,122,2022-07-27,10341.6,31530
31531,921,9,184,2022-12-02,7527.9,31531
31532,130,2,118,2022-02-18,17320.329999999998,31532
31533,582,19,181,2022-08-31,14050.96,31533
31534,122,9,99,2022-11-12,219.84999999999997,31534
31535,465,5,51,2022-07-27,4193.7,31535
31536,671,9,104,2022-10-15,601.26,31536
31537,904,11,128,2022-12-24,16747.88,31537
31538,370,15,86,2022-10-15,61023.46000000001,31538
31539,826,2,169,2022-01-04,8383.279999999999,31539
31540,950,2,108,2022-01-12,54375.56,31540
31541,789,4,80,2022-07-26,1643.85,31541
31542,18,8,12,2022-09-21,24684.24,31542
31543,759,5,51,2022-06-04,2446.6900000000005,31543
31544,564,1,163,2022-12-21,181.44,31544
31545,682,18,87,2022-04-22,0.0,31545
31546,689,18,90,2022-05-21,33238.579999999994,31546
31547,615,5,98,2022-08-18,22124.84,31547
31548,398,12,56,2022-05-02,1998.18,31548
31549,909,9,37,2022-05-24,6138.16,31549
31550,480,12,72,2022-10-23,46157.51,31550
31551,623,12,87,2022-08-16,37229.03999999999,31551
31552,39,19,113,2022-08-15,567.08,31552
31553,890,3,72,2022-06-02,0.0,31553
31554,52,20,33,2022-03-04,54707.52,31554
31555,857,11,20,2022-03-11,0.0,31555
31556,381,5,75,2022-11-25,356.22,31556
31557,674,18,113,2022-04-06,6088.32,31557
31558,226,9,7,2022-04-21,12949.82,31558
31559,303,6,148,2022-12-01,0.0,31559
31560,781,14,85,2022-04-01,1639.17,31560
31561,921,11,126,2022-01-23,17534.16,31561
31562,165,15,44,2022-08-02,14760.76,31562
31563,89,10,77,2022-10-18,32624.58,31563
31564,68,14,86,2022-10-24,0.0,31564
31565,600,10,90,2022-10-11,840.2,31565
31566,1000,2,161,2022-05-06,20830.739999999998,31566
31567,979,19,200,2022-10-22,36812.05,31567
31568,301,11,10,2022-06-26,11722.75,31568
31569,246,10,32,2022-01-10,8777.130000000001,31569
31570,400,6,96,2022-04-24,7123.15,31570
31571,764,14,8,2022-01-18,0.0,31571
31572,561,4,65,2022-07-09,5723.56,31572
31573,608,4,134,2022-12-01,0.0,31573
31574,978,4,50,2022-11-02,520.92,31574
31575,484,15,107,2022-03-20,7607.709999999999,31575
31576,104,11,191,2022-04-03,0.0,31576
31577,365,14,117,2022-05-05,25305.0,31577
31578,754,4,50,2022-12-16,0.0,31578
31579,234,3,66,2022-12-12,0.0,31579
31580,653,10,35,2022-07-02,0.0,31580
31581,44,14,162,2022-06-01,18949.92,31581
31582,123,14,135,2022-07-15,34975.69999999999,31582
31583,350,16,81,2022-02-14,0.0,31583
31584,217,18,23,2022-05-21,17316.18,31584
31585,67,12,90,2022-11-08,36167.29,31585
31586,741,20,48,2022-09-26,40026.03999999999,31586
31587,32,17,122,2022-02-15,39254.64,31587
31588,936,5,159,2022-12-07,0.0,31588
31589,106,9,7,2022-06-30,11260.98,31589
31590,165,15,199,2022-01-08,9150.050000000001,31590
31591,660,14,130,2022-05-17,6025.320000000001,31591
31592,343,11,12,2022-09-21,7813.860000000001,31592
31593,260,18,133,2022-06-05,19134.679999999997,31593
31594,138,4,179,2022-07-25,33375.72,31594
31595,930,15,14,2022-12-15,81714.56,31595
31596,179,10,94,2022-02-26,92.69999999999999,31596
31597,478,14,187,2022-11-09,38185.200000000004,31597
31598,744,12,124,2022-05-11,19062.210000000003,31598
31599,587,5,6,2022-07-05,252.18,31599
31600,540,20,90,2022-09-03,38444.09,31600
31601,644,7,76,2022-04-06,0.0,31601
31602,722,11,106,2022-05-27,7515.64,31602
31603,353,16,197,2022-03-08,39285.119999999995,31603
31604,281,12,112,2022-08-09,42510.24,31604
31605,38,17,51,2022-05-04,14745.46,31605
31606,381,3,55,2022-02-27,7096.459999999999,31606
31607,816,9,60,2022-05-27,33702.89,31607
31608,199,20,5,2022-05-23,77258.5,31608
31609,731,20,138,2022-01-06,39128.28,31609
31610,600,12,60,2022-11-29,56.56999999999999,31610
31611,799,9,67,2022-12-17,300.05000000000007,31611
31612,109,19,135,2022-07-02,0.0,31612
31613,919,14,51,2022-09-13,26513.089999999997,31613
31614,705,4,145,2022-06-03,30385.6,31614
31615,472,18,28,2022-04-24,24705.87,31615
31616,181,12,45,2022-10-28,18045.030000000002,31616
31617,535,9,164,2022-03-30,0.0,31617
31618,269,8,129,2022-11-12,235.11999999999998,31618
31619,552,15,89,2022-04-29,0.0,31619
31620,637,2,26,2022-07-02,44576.770000000004,31620
31621,937,15,135,2022-05-03,357.37,31621
31622,874,1,158,2022-12-03,25598.180000000004,31622
31623,772,20,7,2022-10-26,21215.149999999998,31623
31624,129,15,36,2022-04-04,0.0,31624
31625,473,16,102,2022-07-10,29391.229999999996,31625
31626,627,11,95,2022-05-08,7335.460000000001,31626
31627,534,11,20,2022-05-24,0.0,31627
31628,109,14,141,2022-11-11,14766.58,31628
31629,28,17,183,2022-04-11,34076.04,31629
31630,284,10,192,2022-09-03,30585.24,31630
31631,500,2,53,2022-02-15,14134.32,31631
31632,710,8,78,2022-12-19,26744.36,31632
31633,858,2,147,2022-08-16,2997.23,31633
31634,399,16,59,2022-06-13,0.0,31634
31635,40,16,61,2022-04-12,0.0,31635
31636,833,17,186,2022-12-12,0.0,31636
31637,535,1,80,2022-10-02,0.0,31637
31638,898,17,176,2022-12-18,39836.259999999995,31638
31639,502,14,1,2022-05-11,579.02,31639
31640,928,4,179,2022-09-06,46643.43,31640
31641,9,3,30,2022-06-29,700.3199999999999,31641
31642,842,13,61,2022-04-10,7045.26,31642
31643,969,11,152,2022-08-11,2160.4500000000003,31643
31644,525,13,150,2022-10-24,0.0,31644
31645,443,17,175,2022-03-20,13517.560000000001,31645
31646,407,14,111,2022-10-25,539.88,31646
31647,481,8,135,2022-01-04,14626.44,31647
31648,484,11,87,2022-10-18,20794.550000000003,31648
31649,404,7,108,2022-01-28,6546.300000000001,31649
31650,643,1,164,2022-02-11,18855.969999999998,31650
31651,174,2,81,2022-04-12,0.0,31651
31652,612,9,69,2022-02-19,281.34999999999997,31652
31653,397,9,17,2022-12-31,7359.980000000001,31653
31654,447,9,158,2022-02-09,241.44000000000003,31654
31655,743,13,190,2022-01-30,0.0,31655
31656,919,11,179,2022-06-25,0.0,31656
31657,937,2,71,2022-02-20,4941.4800000000005,31657
31658,932,7,127,2022-03-16,31149.929999999997,31658
31659,178,13,156,2022-01-27,42106.979999999996,31659
31660,66,10,83,2022-06-29,31594.080000000005,31660
31661,356,11,71,2022-10-31,53335.89,31661
31662,655,9,180,2022-10-11,51467.31,31662
31663,862,12,199,2022-10-12,24822.8,31663
31664,885,2,151,2022-02-05,0.0,31664
31665,766,5,196,2022-04-04,356.22,31665
31666,520,7,58,2022-04-11,21284.18,31666
31667,977,10,143,2022-11-23,2021.2,31667
31668,626,15,199,2022-03-01,13463.619999999999,31668
31669,480,11,40,2022-12-31,3004.2999999999997,31669
31670,543,10,163,2022-10-06,18606.3,31670
31671,804,5,151,2022-10-02,22331.28,31671
31672,445,20,139,2022-07-01,0.0,31672
31673,15,20,71,2022-02-22,29004.030000000002,31673
31674,498,2,127,2022-08-23,0.0,31674
31675,53,10,25,2022-03-28,44253.7,31675
31676,554,5,137,2022-12-03,35001.880000000005,31676
31677,750,2,74,2022-05-02,4444.31,31677
31678,31,12,57,2022-05-28,36845.299999999996,31678
31679,279,18,167,2022-07-24,136.04,31679
31680,276,1,46,2022-07-16,435.75,31680
31681,604,15,60,2022-10-25,883.9300000000002,31681
31682,46,4,192,2022-01-20,22441.12,31682
31683,993,14,101,2022-01-16,23304.43,31683
31684,834,12,174,2022-09-24,561.8,31684
31685,273,13,43,2022-02-28,4463.85,31685
31686,293,13,152,2022-08-22,8718.84,31686
31687,353,20,171,2022-11-07,11834.25,31687
31688,264,9,16,2022-05-19,0.0,31688
31689,353,11,45,2022-09-17,11476.800000000001,31689
31690,209,2,121,2022-08-17,3144.8799999999997,31690
31691,218,2,196,2022-04-21,94.82,31691
31692,776,18,22,2022-10-18,2897.3099999999995,31692
31693,117,1,163,2022-01-07,1745.48,31693
31694,830,11,95,2022-09-17,257.94,31694
31695,303,12,179,2022-05-17,6236.79,31695
31696,481,4,138,2022-03-20,19717.22,31696
31697,352,9,155,2022-09-19,47245.880000000005,31697
31698,14,2,38,2022-03-12,0.0,31698
31699,561,14,192,2022-01-26,10453.019999999999,31699
31700,996,14,24,2022-04-03,21426.750000000004,31700
31701,371,9,154,2022-07-03,25411.85,31701
31702,411,13,189,2022-05-06,2410.49,31702
31703,428,15,132,2022-01-19,1279.2900000000002,31703
31704,965,13,79,2022-12-30,23834.2,31704
31705,277,5,128,2022-09-25,406.95,31705
31706,842,14,84,2022-03-13,25256.240000000005,31706
31707,838,13,35,2022-11-30,0.0,31707
31708,192,19,69,2022-05-05,11393.800000000001,31708
31709,847,16,78,2022-03-15,6222.35,31709
31710,522,1,143,2022-05-24,48763.83,31710
31711,67,3,108,2022-02-03,39100.28,31711
31712,71,3,126,2022-01-01,0.0,31712
31713,802,18,136,2022-07-17,555.56,31713
31714,953,17,127,2022-06-22,11942.71,31714
31715,858,13,162,2022-09-06,1841.5199999999998,31715
31716,794,19,145,2022-05-09,0.0,31716
31717,357,11,143,2022-02-23,13557.439999999999,31717
31718,802,6,87,2022-05-04,47518.560000000005,31718
31719,640,7,138,2022-06-09,856.72,31719
31720,164,12,73,2022-06-17,0.0,31720
31721,183,6,51,2022-10-02,12567.59,31721
31722,240,17,15,2022-07-16,44621.8,31722
31723,896,14,170,2022-03-18,14286.8,31723
31724,653,8,118,2022-04-13,9006.82,31724
31725,629,14,185,2022-02-01,0.0,31725
31726,467,5,55,2022-07-14,11763.600000000002,31726
31727,26,17,63,2022-01-13,21638.97,31727
31728,971,10,43,2022-04-14,0.0,31728
31729,842,1,170,2022-02-26,36869.04,31729
31730,526,10,46,2022-04-29,0.0,31730
31731,655,7,85,2022-03-04,0.0,31731
31732,15,12,86,2022-07-25,17804.159999999996,31732
31733,487,3,10,2022-12-01,15554.119999999999,31733
31734,440,2,4,2022-11-25,28979.22,31734
31735,475,8,47,2022-02-10,24889.5,31735
31736,945,7,162,2022-12-20,12671.400000000001,31736
31737,733,17,191,2022-12-28,14261.740000000002,31737
31738,28,9,147,2022-07-18,15347.2,31738
31739,558,2,112,2022-04-13,6194.6,31739
31740,708,1,74,2022-04-12,3365.0999999999995,31740
31741,38,15,36,2022-04-26,0.0,31741
31742,226,13,71,2022-12-10,259.25,31742
31743,121,8,146,2022-08-04,34728.259999999995,31743
31744,470,8,126,2022-07-12,28385.409999999996,31744
31745,478,8,101,2022-11-20,10343.130000000001,31745
31746,611,17,37,2022-10-26,1177.79,31746
31747,50,3,185,2022-07-08,1457.5,31747
31748,390,9,30,2022-01-03,406.53999999999996,31748
31749,818,20,142,2022-11-18,53365.75,31749
31750,816,8,85,2022-01-26,18023.91,31750
31751,864,7,90,2022-05-13,13790.420000000002,31751
31752,593,14,124,2022-12-02,9595.56,31752
31753,869,15,24,2022-07-16,36356.97,31753
31754,818,20,26,2022-11-29,28981.079999999998,31754
31755,483,10,103,2022-09-21,7856.37,31755
31756,52,17,73,2022-05-14,206.06,31756
31757,606,9,89,2022-08-16,55940.37999999999,31757
31758,123,19,83,2022-07-14,8208.960000000001,31758
31759,683,17,168,2022-07-16,0.0,31759
31760,312,1,24,2022-05-05,17489.14,31760
31761,312,5,49,2022-05-04,13754.649999999998,31761
31762,760,15,173,2022-06-15,8533.130000000001,31762
31763,679,1,103,2022-05-04,740.4,31763
31764,310,16,51,2022-04-06,44809.659999999996,31764
31765,696,1,42,2022-02-25,25682.86,31765
31766,735,16,96,2022-02-03,8067.509999999998,31766
31767,993,18,73,2022-11-27,1422.21,31767
31768,220,18,24,2022-11-13,23265.329999999998,31768
31769,155,1,96,2022-03-05,53173.84,31769
31770,422,12,163,2022-01-20,0.0,31770
31771,486,14,125,2022-09-16,0.0,31771
31772,452,19,34,2022-11-16,27897.920000000002,31772
31773,84,16,68,2022-11-25,5703.49,31773
31774,971,8,23,2022-06-09,37097.65999999999,31774
31775,108,17,15,2022-03-21,0.0,31775
31776,215,13,18,2022-06-13,53018.079999999994,31776
31777,28,19,110,2022-11-26,0.0,31777
31778,437,9,62,2022-03-29,0.0,31778
31779,446,15,177,2022-11-30,220.98000000000002,31779
31780,393,11,98,2022-03-26,4581.5599999999995,31780
31781,214,19,34,2022-06-08,9272.7,31781
31782,566,13,4,2022-06-11,41127.84,31782
31783,703,9,121,2022-07-02,34291.65,31783
31784,184,15,129,2022-12-20,25639.379999999997,31784
31785,839,18,84,2022-03-12,23591.32,31785
31786,816,11,63,2022-02-28,4389.780000000001,31786
31787,384,17,163,2022-06-05,559.38,31787
31788,2,20,187,2022-04-03,0.0,31788
31789,544,12,98,2022-10-26,244.76,31789
31790,716,11,65,2022-09-24,58044.42,31790
31791,519,18,141,2022-11-05,606.21,31791
31792,697,1,127,2022-08-20,0.0,31792
31793,569,9,13,2022-02-23,23206.53,31793
31794,83,4,67,2022-09-15,33123.5,31794
31795,836,7,47,2022-06-28,13927.649999999998,31795
31796,669,6,9,2022-05-15,42411.54,31796
31797,470,10,22,2022-11-08,26865.15,31797
31798,538,15,5,2022-06-05,0.0,31798
31799,486,4,158,2022-01-04,17954.899999999998,31799
31800,128,15,148,2022-07-10,0.0,31800
31801,432,12,14,2022-04-12,0.0,31801
31802,880,17,39,2022-12-12,76173.03,31802
31803,571,12,79,2022-01-19,138.01999999999998,31803
31804,189,18,176,2022-10-09,0.0,31804
31805,833,7,110,2022-01-06,530.1,31805
31806,362,19,123,2022-11-10,11960.91,31806
31807,567,7,55,2022-09-06,91.06,31807
31808,687,10,114,2022-06-23,62288.85,31808
31809,174,11,181,2022-01-13,29330.110000000004,31809
31810,661,17,150,2022-06-19,12075.72,31810
31811,476,20,31,2022-01-10,0.0,31811
31812,525,4,94,2022-08-18,37163.18,31812
31813,351,6,44,2022-08-16,0.0,31813
31814,433,17,71,2022-12-07,367.40999999999997,31814
31815,594,5,155,2022-07-21,0.0,31815
31816,359,16,100,2022-09-14,70.99,31816
31817,170,4,57,2022-08-10,1308.9999999999998,31817
31818,457,3,186,2022-08-22,29887.710000000003,31818
31819,573,12,182,2022-07-13,33016.89,31819
31820,257,17,130,2022-02-17,39010.600000000006,31820
31821,197,1,66,2022-06-15,0.0,31821
31822,287,15,24,2022-05-25,0.0,31822
31823,256,5,189,2022-02-25,46688.46,31823
31824,527,11,86,2022-08-19,24558.05,31824
31825,954,11,174,2022-01-23,19602.2,31825
31826,380,3,3,2022-07-21,65822.99,31826
31827,812,8,153,2022-06-18,0.0,31827
31828,57,1,130,2022-01-09,33121.72,31828
31829,591,20,181,2022-09-04,24272.539999999997,31829
31830,850,3,150,2022-03-23,19841.39,31830
31831,335,17,119,2022-02-07,32179.250000000004,31831
31832,194,8,105,2022-07-08,29434.82,31832
31833,637,13,160,2022-07-10,2278.08,31833
31834,963,14,155,2022-11-11,0.0,31834
31835,892,20,152,2022-05-23,157.46,31835
31836,754,2,194,2022-05-06,19071.429999999997,31836
31837,822,10,90,2022-12-25,0.0,31837
31838,99,8,91,2022-12-28,22475.87,31838
31839,204,16,170,2022-10-02,17741.84,31839
31840,276,13,83,2022-11-15,6046.5599999999995,31840
31841,221,3,37,2022-03-05,9820.72,31841
31842,799,2,200,2022-03-28,16652.58,31842
31843,571,6,83,2022-08-24,11001.140000000001,31843
31844,894,12,143,2022-12-13,19138.13,31844
31845,807,13,22,2022-06-13,42603.58,31845
31846,730,8,20,2022-01-20,0.0,31846
31847,331,6,91,2022-11-06,4145.73,31847
31848,417,19,97,2022-04-01,782.6,31848
31849,878,19,148,2022-09-18,0.0,31849
31850,877,9,95,2022-07-27,791.9,31850
31851,282,16,122,2022-06-07,313.54,31851
31852,527,16,8,2022-07-10,0.0,31852
31853,766,18,176,2022-11-07,21156.14,31853
31854,565,20,119,2022-06-15,38001.46,31854
31855,204,7,15,2022-04-16,4156.79,31855
31856,547,7,99,2022-12-17,93560.11,31856
31857,825,6,63,2022-02-11,0.0,31857
31858,76,4,155,2022-12-10,7630.919999999999,31858
31859,838,15,85,2022-11-25,14309.920000000002,31859
31860,612,11,110,2022-05-21,19119.41,31860
31861,983,4,29,2022-11-20,0.0,31861
31862,404,19,146,2022-05-08,32054.000000000004,31862
31863,75,19,66,2022-10-03,37109.119999999995,31863
31864,429,17,131,2022-01-12,11442.019999999999,31864
31865,615,4,93,2022-11-01,0.0,31865
31866,63,12,198,2022-09-24,0.0,31866
31867,490,8,79,2022-10-14,0.0,31867
31868,395,16,87,2022-04-09,15603.740000000002,31868
31869,880,19,67,2022-04-02,1593.7800000000002,31869
31870,218,3,61,2022-08-31,12475.43,31870
31871,788,20,174,2022-05-17,20276.079999999994,31871
31872,346,4,130,2022-05-21,26257.949999999997,31872
31873,387,16,13,2022-10-11,21234.530000000002,31873
31874,868,12,38,2022-03-02,10941.509999999998,31874
31875,836,2,61,2022-08-29,91312.87,31875
31876,672,13,114,2022-01-03,7917.94,31876
31877,755,18,53,2022-11-07,39757.49,31877
31878,475,2,188,2022-10-31,0.0,31878
31879,858,7,62,2022-11-22,3714.3600000000006,31879
31880,864,20,194,2022-12-19,64626.77999999999,31880
31881,519,19,11,2022-10-23,0.0,31881
31882,919,4,159,2022-06-09,55482.86,31882
31883,910,16,179,2022-07-03,27418.08,31883
31884,92,10,7,2022-12-14,0.0,31884
31885,133,17,133,2022-02-28,9047.85,31885
31886,445,3,73,2022-02-17,38734.16,31886
31887,736,2,113,2022-10-17,0.0,31887
31888,4,17,36,2022-01-08,63616.02999999999,31888
31889,12,9,162,2022-03-09,48057.25,31889
31890,998,9,120,2022-02-25,0.0,31890
31891,317,4,22,2022-01-18,0.0,31891
31892,781,7,153,2022-01-09,5562.959999999999,31892
31893,934,3,142,2022-05-15,5977.8,31893
31894,720,7,32,2022-10-27,7254.92,31894
31895,483,10,20,2022-11-03,30328.840000000004,31895
31896,62,2,27,2022-10-09,2194.67,31896
31897,121,17,142,2022-04-09,10135.579999999998,31897
31898,68,10,78,2022-03-04,44771.310000000005,31898
31899,597,9,148,2022-12-24,0.0,31899
31900,488,7,87,2022-11-13,0.0,31900
31901,509,12,64,2022-06-21,0.0,31901
31902,121,5,1,2022-02-25,30420.72,31902
31903,208,20,36,2022-07-02,38945.04000000001,31903
31904,574,8,59,2022-08-12,0.0,31904
31905,724,6,92,2022-03-20,9351.300000000001,31905
31906,68,8,152,2022-02-11,1104.15,31906
31907,550,7,51,2022-08-19,30692.280000000002,31907
31908,872,7,161,2022-12-15,39872.280000000006,31908
31909,595,19,168,2022-08-14,19821.46,31909
31910,988,2,88,2022-11-19,0.0,31910
31911,15,3,198,2022-05-28,0.0,31911
31912,346,17,152,2022-01-13,7022.5,31912
31913,532,18,161,2022-01-31,7077.59,31913
31914,80,4,45,2022-12-21,0.0,31914
31915,828,20,188,2022-02-07,60621.200000000004,31915
31916,658,9,87,2022-12-26,268.84999999999997,31916
31917,703,2,6,2022-12-05,44697.69,31917
31918,457,2,39,2022-05-19,26210.34,31918
31919,983,18,65,2022-01-01,20040.96,31919
31920,622,8,148,2022-09-22,18508.530000000002,31920
31921,256,6,14,2022-05-28,58715.08,31921
31922,676,17,158,2022-02-05,0.0,31922
31923,796,6,141,2022-07-21,33457.219999999994,31923
31924,676,11,36,2022-05-14,0.0,31924
31925,682,6,31,2022-04-06,7607.41,31925
31926,952,7,2,2022-11-23,30547.749999999996,31926
31927,50,8,36,2022-01-08,0.0,31927
31928,729,19,19,2022-11-03,21130.93,31928
31929,641,8,149,2022-05-08,441.64,31929
31930,59,6,85,2022-01-16,26055.86,31930
31931,471,3,175,2022-01-01,5207.340000000001,31931
31932,665,15,198,2022-11-16,32262.389999999996,31932
31933,576,20,185,2022-11-09,7904.759999999999,31933
31934,531,5,1,2022-09-15,0.0,31934
31935,885,4,159,2022-02-22,29877.32,31935
31936,900,8,47,2022-05-07,906.0,31936
31937,404,12,95,2022-06-22,41256.25,31937
31938,818,19,10,2022-03-13,775.08,31938
31939,336,19,49,2022-11-23,2417.2400000000002,31939
31940,316,5,135,2022-01-04,0.0,31940
31941,623,18,28,2022-04-24,36490.939999999995,31941
31942,383,11,63,2022-01-24,1370.31,31942
31943,855,1,39,2022-12-21,257.12,31943
31944,30,6,127,2022-10-26,9058.0,31944
31945,630,8,157,2022-07-22,41074.61000000001,31945
31946,914,9,83,2022-03-30,73316.05,31946
31947,20,12,44,2022-01-24,23196.72,31947
31948,361,19,53,2022-10-30,2923.2999999999997,31948
31949,844,12,46,2022-12-23,25919.04,31949
31950,419,10,97,2022-12-21,297.34,31950
31951,745,5,104,2022-05-19,15489.56,31951
31952,116,6,37,2022-03-19,42081.3,31952
31953,599,9,165,2022-05-09,49292.17999999999,31953
31954,700,15,187,2022-09-29,8830.62,31954
31955,452,13,158,2022-09-28,6214.200000000001,31955
31956,265,2,185,2022-11-18,46190.27999999999,31956
31957,936,17,76,2022-10-29,31270.38,31957
31958,242,13,54,2022-05-30,24177.160000000003,31958
31959,735,10,170,2022-01-31,37105.689999999995,31959
31960,889,11,184,2022-02-05,50455.049999999996,31960
31961,990,11,36,2022-08-19,0.0,31961
31962,402,5,195,2022-10-14,23421.959999999995,31962
31963,880,13,5,2022-02-22,0.0,31963
31964,490,13,179,2022-08-29,165.78,31964
31965,527,16,9,2022-09-07,0.0,31965
31966,606,17,54,2022-08-09,41710.9,31966
31967,644,9,187,2022-07-08,0.0,31967
31968,677,18,149,2022-10-03,0.0,31968
31969,978,16,71,2022-06-25,8462.08,31969
31970,126,14,142,2022-03-11,5060.0,31970
