inventory_id,store_id,product_id,quantity,last_updated
5136,5,178,0,2022-05-20
5137,18,429,0,2022-11-03
5138,14,35,0,2022-09-18
5139,15,405,0,2022-10-12
5140,13,473,0,2022-11-18
5141,14,87,92,2022-09-05
5142,20,78,0,2022-07-20
5143,20,36,0,2022-03-25
5144,2,475,0,2022-03-26
5145,5,87,96,2022-11-01
5146,10,418,0,2022-05-31
5147,14,92,0,2022-08-19
5148,9,463,77,2022-08-01
5149,5,118,0,2022-12-10
5150,10,383,0,2022-04-26
5151,5,194,5,2022-11-15
5152,5,325,0,2022-06-01
5153,1,163,0,2022-08-23
5154,2,123,0,2022-03-20
5155,19,96,87,2022-06-25
5156,7,239,0,2022-01-05
5157,13,419,42,2022-07-10
5158,2,118,0,2022-06-05
5159,2,302,22,2022-06-21
5160,18,306,0,2022-12-18
5161,1,30,0,2022-08-09
5162,19,224,59,2022-12-15
5163,2,315,0,2022-06-12
5164,8,455,0,2022-02-03
5165,10,126,0,2022-03-11
5166,4,304,0,2022-04-21
5167,18,305,0,2022-04-06
5168,2,408,0,2022-10-05
5169,19,155,0,2022-12-23
5170,14,178,0,2022-02-14
5171,7,71,0,2022-05-14
5172,18,411,0,2022-09-11
5173,14,315,0,2022-06-01
5174,8,299,0,2022-08-07
5175,9,438,26,2022-01-23
5176,10,416,0,2022-01-15
5177,9,376,0,2022-10-24
5178,11,364,0,2022-06-14
5179,16,352,0,2022-12-08
5180,14,34,0,2022-11-11
5181,14,161,32,2022-04-30
5182,11,274,0,2022-07-27
5183,5,415,0,2022-12-30
5184,20,423,0,2022-12-08
5185,20,351,0,2022-11-07
5186,9,308,0,2022-04-01
5187,1,412,0,2022-06-04
5188,17,265,92,2022-05-18
5189,14,347,0,2022-06-12
5190,11,42,0,2022-11-09
5191,17,149,0,2022-04-14
5192,13,395,13,2022-09-29
5193,19,170,0,2022-10-29
5194,2,474,0,2022-05-14
5195,12,479,0,2022-07-12
5196,18,158,0,2022-10-29
5197,16,277,0,2022-07-15
5198,9,37,0,2022-06-10
5199,11,281,0,2022-09-01
5200,9,409,0,2022-04-07
5201,7,72,0,2022-01-17
5202,2,156,0,2022-01-08
5203,1,67,0,2022-01-07
5204,12,354,13,2022-02-22
5205,15,111,1,2022-07-04
5206,3,317,0,2022-01-16
5207,18,149,0,2022-07-08
5208,2,318,0,2022-12-30
5209,10,366,0,2022-06-01
5210,17,284,0,2022-03-28
5211,6,198,0,2022-04-08
5212,6,311,0,2022-02-18
5213,10,3,0,2022-12-27
5214,20,357,0,2022-02-14
5215,13,416,0,2022-10-16
5216,16,197,0,2022-07-28
5217,19,142,11,2022-05-30
5218,20,437,0,2022-12-18
5219,3,64,0,2022-05-26
5220,6,158,0,2022-11-30
5221,7,470,19,2022-12-03
5222,6,206,0,2022-06-03
5223,11,57,0,2022-12-10
5224,7,309,0,2022-08-05
5225,8,166,0,2022-02-03
5226,17,374,0,2022-02-16
5227,11,135,0,2022-11-15
5228,18,494,0,2022-07-19
5229,11,263,0,2022-10-07
5230,9,363,0,2022-04-08
5231,2,481,0,2022-07-17
5232,4,491,0,2022-08-08
5233,14,376,83,2022-02-12
5234,7,465,0,2022-12-04
5235,15,235,0,2022-10-18
5236,1,159,0,2022-02-19
5237,1,249,0,2022-10-23
5238,17,378,0,2022-02-12
5239,20,102,0,2022-07-16
5240,10,232,0,2022-09-01
5241,9,395,0,2022-10-18
5242,20,417,95,2022-12-31
5243,4,17,0,2022-08-25
5244,10,70,0,2022-09-21
5245,20,396,0,2022-11-15
5246,4,115,0,2022-12-18
5247,10,406,0,2022-03-24
5248,10,249,0,2022-05-21
5249,20,180,0,2022-06-09
5250,4,386,0,2022-12-11
5251,11,155,0,2022-12-05
5252,19,48,0,2022-04-02
5253,16,307,0,2022-06-12
5254,14,306,0,2022-11-02
5255,14,278,0,2022-02-27
5256,10,26,0,2022-04-27
5257,16,226,0,2022-06-15
5258,16,161,79,2022-04-16
5259,6,97,0,2022-01-15
5260,6,253,0,2022-07-04
5261,17,370,10,2022-01-27
5262,19,216,0,2022-04-12
5263,17,19,0,2022-10-09
5264,20,460,0,2022-12-08
5265,17,481,0,2022-10-27
5266,2,292,93,2022-02-18
5267,7,168,0,2022-04-01
5268,4,133,94,2022-11-25
5269,20,160,8,2022-03-27
5270,14,177,0,2022-11-01
5271,6,497,0,2022-08-19
5272,14,188,0,2022-10-19
5273,4,397,0,2022-09-22
5274,18,54,0,2022-12-09
5275,2,337,0,2022-06-07
5276,2,229,0,2022-09-24
5277,17,469,0,2022-08-15
5278,2,20,0,2022-07-11
5279,3,492,0,2022-01-14
5280,7,475,0,2022-12-12
5281,1,235,0,2022-08-27
5282,1,179,37,2022-10-02
5283,2,392,0,2022-10-17
5284,2,413,0,2022-03-09
5285,16,180,0,2022-03-24
5286,19,55,22,2022-10-21
5287,20,256,0,2022-11-10
5288,5,49,90,2022-05-13
5289,8,317,0,2022-08-15
5290,17,278,0,2022-06-01
5291,9,38,39,2022-04-27
5292,5,203,0,2022-04-05
5293,10,230,0,2022-10-16
5294,18,86,0,2022-06-30
5295,2,457,0,2022-03-05
5296,20,261,36,2022-05-08
5297,18,421,0,2022-02-14
5298,1,415,0,2022-09-06
5299,7,257,0,2022-04-30
5300,9,467,0,2022-11-07
5301,6,38,0,2022-09-04
5302,15,197,0,2022-05-30
5303,5,301,0,2022-07-08
5304,4,50,44,2022-05-14
5305,14,492,0,2022-03-10
5306,9,364,0,2022-01-20
5307,15,417,0,2022-04-28
5308,1,24,0,2022-09-15
5309,18,303,0,2022-04-14
5310,15,217,0,2022-01-15
5311,13,141,0,2022-11-21
5312,11,185,0,2022-11-07
5313,19,318,5,2022-10-30
5314,9,257,0,2022-12-28
5315,18,468,0,2022-07-24
5316,2,202,0,2022-10-25
5317,5,244,0,2022-08-06
5318,15,32,0,2022-09-06
5319,7,109,0,2022-07-17
5320,16,228,49,2022-11-20
5321,13,474,0,2022-08-12
5322,10,98,0,2022-10-21
5323,3,23,0,2022-09-30
5324,4,325,0,2022-03-18
5325,13,21,0,2022-05-06
5326,20,194,66,2022-08-28
5327,3,289,0,2022-04-28
5328,6,66,0,2022-04-08
5329,4,355,0,2022-07-09
5330,19,93,0,2022-04-22
5331,10,395,0,2022-06-20
5332,16,475,0,2022-12-16
5333,6,180,0,2022-04-29
5334,20,152,0,2022-12-10
5335,19,448,0,2022-08-04
5336,19,412,0,2022-06-10
5337,13,170,0,2022-05-31
5338,11,411,0,2022-08-11
5339,12,130,0,2022-01-11
5340,17,56,0,2022-03-01
5341,4,373,0,2022-09-03
5342,5,182,0,2022-01-24
5343,3,334,85,2022-06-24
5344,6,308,0,2022-11-14
5345,14,449,0,2022-09-09
5346,14,174,99,2022-02-13
5347,1,155,0,2022-01-31
5348,3,487,0,2022-04-26
5349,1,362,0,2022-03-10
5350,2,465,0,2022-07-14
5351,16,257,0,2022-03-08
5352,11,294,0,2022-01-19
5353,4,370,92,2022-03-07
5354,17,486,0,2022-05-16
5355,4,77,0,2022-06-23
5356,2,345,0,2022-10-10
5357,15,221,0,2022-10-14
5358,13,439,0,2022-04-18
5359,7,489,47,2022-05-27
5360,2,184,0,2022-05-08
5361,20,432,0,2022-11-18
5362,11,197,0,2022-12-29
5363,12,245,0,2022-06-13
5364,13,192,0,2022-01-03
5365,20,184,0,2022-07-13
5366,11,410,0,2022-06-06
5367,11,457,0,2022-10-12
5368,12,447,0,2022-09-23
5369,19,458,44,2022-02-13
5370,11,100,0,2022-11-25
5371,3,336,0,2022-03-01
5372,4,244,0,2022-07-24
5373,13,493,0,2022-04-01
5374,8,7,0,2022-08-12
5375,8,213,0,2022-07-02
5376,7,7,0,2022-02-04
5377,18,375,0,2022-08-28
5378,17,109,0,2022-04-02
5379,4,7,0,2022-12-04
5380,4,380,10,2022-05-17
5381,3,293,11,2022-05-17
5382,17,72,0,2022-06-11
5383,9,230,0,2022-05-05
5384,12,225,35,2022-03-02
5385,8,212,0,2022-08-30
5386,12,309,0,2022-09-15
5387,11,331,0,2022-10-19
5388,2,460,0,2022-09-05
5389,15,62,0,2022-08-28
5390,6,443,0,2022-05-03
5391,11,485,0,2022-08-26
5392,15,148,29,2022-06-05
5393,3,71,56,2022-04-04
5394,12,219,0,2022-12-30
5395,10,252,0,2022-08-05
5396,9,341,0,2022-03-31
5397,16,238,0,2022-09-17
5398,5,54,82,2022-11-02
5399,9,290,0,2022-08-24
5400,6,487,0,2022-07-25
5401,15,73,90,2022-05-19
5402,8,334,0,2022-09-26
5403,14,469,0,2022-08-16
5404,3,274,0,2022-12-30
5405,11,306,0,2022-06-30
5406,3,422,0,2022-06-26
5407,16,292,35,2022-11-02
5408,1,289,0,2022-06-09
5409,14,99,0,2022-08-19
5410,3,472,0,2022-02-19
5411,12,433,0,2022-10-22
5412,2,235,0,2022-12-06
5413,7,200,0,2022-02-09
5414,11,444,0,2022-10-18
5415,20,245,54,2022-12-02
5416,2,44,0,2022-07-27
5417,17,494,0,2022-11-17
5418,7,332,25,2022-12-20
5419,3,183,1,2022-12-28
5420,15,241,0,2022-08-17
5421,6,234,0,2022-08-11
5422,19,235,0,2022-09-29
5423,11,471,0,2022-08-27
5424,12,209,0,2022-10-21
5425,19,352,0,2022-05-29
5426,20,40,0,2022-10-10
5427,9,128,32,2022-10-11
5428,7,169,0,2022-04-03
5429,15,144,21,2022-06-21
5430,19,136,0,2022-04-06
5431,19,195,0,2022-09-10
5432,15,205,0,2022-12-05
5433,3,438,34,2022-04-18
5434,15,43,0,2022-11-22
5435,17,254,0,2022-01-20
5436,17,166,0,2022-07-03
5437,5,212,0,2022-09-29
5438,16,218,0,2022-07-29
5439,9,265,0,2022-12-27
5440,4,423,0,2022-04-25
5441,2,46,0,2022-02-14
5442,2,205,0,2022-08-01
5443,14,264,0,2022-06-28
5444,3,266,0,2022-09-09
5445,20,171,0,2022-11-24
5446,12,350,27,2022-10-18
5447,13,250,0,2022-07-28
5448,6,437,0,2022-02-02
5449,8,384,0,2022-03-31
5450,14,434,0,2022-11-04
5451,6,276,0,2022-07-09
5452,19,287,0,2022-09-25
5453,5,355,0,2022-01-21
5454,4,282,0,2022-08-02
5455,15,271,0,2022-03-12
5456,13,85,0,2022-05-05
5457,1,372,0,2022-07-03
5458,14,371,0,2022-08-23
5459,20,382,0,2022-04-27
5460,15,56,0,2022-02-09
5461,10,295,0,2022-02-28
5462,3,165,0,2022-05-09
5463,2,157,0,2022-02-14
5464,13,330,0,2022-05-31
5465,12,54,9,2022-04-23
5466,20,264,0,2022-08-18
5467,5,146,0,2022-05-29
5468,6,79,0,2022-04-25
5469,11,144,13,2022-12-13
5470,3,44,78,2022-11-03
5471,1,500,0,2022-04-29
5472,19,301,0,2022-08-20
5473,17,389,0,2022-11-29
5474,17,45,24,2022-07-13
5475,3,464,61,2022-02-19
5476,6,370,0,2022-10-08
5477,18,124,0,2022-05-27
5478,15,182,0,2022-10-26
5479,12,368,0,2022-03-25
5480,1,198,0,2022-09-15
5481,13,152,0,2022-02-27
5482,4,400,45,2022-01-12
5483,19,291,0,2022-11-26
5484,19,344,9,2022-04-10
5485,17,345,0,2022-06-27
5486,9,473,0,2022-03-29
5487,3,357,0,2022-11-22
5488,10,345,0,2022-07-05
5489,7,450,0,2022-10-11
5490,2,386,0,2022-04-03
5491,18,439,0,2022-11-08
5492,3,172,0,2022-11-02
5493,3,101,27,2022-03-14
5494,2,233,0,2022-01-19
5495,3,212,0,2022-01-07
5496,6,14,0,2022-12-30
5497,19,350,0,2022-01-26
5498,19,305,0,2022-05-02
5499,5,483,0,2022-10-02
5500,2,231,0,2022-10-19
5501,3,473,0,2022-05-28
5502,13,224,94,2022-04-17
5503,3,188,0,2022-12-02
5504,10,219,0,2022-08-02
5505,8,161,76,2022-01-25
5506,7,194,11,2022-09-10
5507,6,421,0,2022-08-15
5508,1,120,80,2022-06-25
5509,1,299,0,2022-10-04
5510,15,57,0,2022-06-06
5511,12,446,0,2022-03-20
5512,14,256,0,2022-03-02
5513,7,267,0,2022-10-22
5514,11,408,0,2022-02-03
5515,1,4,0,2022-07-30
5516,11,406,0,2022-12-25
5517,20,375,0,2022-12-12
5518,18,296,0,2022-02-04
5519,13,303,31,2022-12-05
5520,16,21,0,2022-09-21
5521,6,284,0,2022-11-21
5522,3,395,0,2022-04-28
5523,10,420,0,2022-09-07
5524,20,86,0,2022-03-09
5525,3,63,0,2022-07-31
5526,11,366,0,2022-06-14
5527,12,84,0,2022-10-08
5528,15,85,0,2022-08-13
5529,19,480,0,2022-06-26
5530,20,202,0,2022-07-16
5531,7,390,0,2022-11-04
5532,13,411,0,2022-09-30
5533,1,330,0,2022-12-13
5534,3,60,0,2022-08-06
5535,13,341,0,2022-08-19
5536,2,110,0,2022-12-06
5537,11,246,0,2022-02-15
5538,9,32,0,2022-02-14
5539,1,257,0,2022-01-17
5540,5,397,0,2022-12-30
5541,15,467,0,2022-09-07
5542,4,252,0,2022-04-06
5543,14,36,0,2022-03-08
5544,19,489,0,2022-05-15
5545,13,278,0,2022-01-07
5546,3,454,33,2022-12-23
5547,20,365,0,2022-11-10
5548,3,468,0,2022-06-07
5549,9,256,0,2022-02-25
5550,7,20,0,2022-06-24
5551,16,477,0,2022-07-11
5552,18,194,0,2022-02-09
5553,2,92,0,2022-09-21
5554,2,395,0,2022-01-11
5555,13,100,0,2022-01-12
5556,16,453,66,2022-05-17
5557,13,443,0,2022-02-22
5558,9,53,0,2022-03-19
5559,11,377,39,2022-12-02
5560,6,194,38,2022-05-27
5561,17,190,49,2022-01-28
5562,16,166,0,2022-02-13
5563,11,217,0,2022-09-25
5564,15,153,0,2022-12-14
5565,11,58,45,2022-01-16
5566,7,232,0,2022-06-14
5567,20,370,0,2022-03-26
5568,20,197,0,2022-09-29
5569,19,436,0,2022-02-25
5570,12,107,0,2022-08-31
5571,14,280,0,2022-11-29
5572,7,223,0,2022-10-17
5573,5,9,0,2022-03-22
5574,13,273,0,2022-11-26
5575,14,366,0,2022-02-07
5576,19,445,0,2022-11-21
5577,9,129,0,2022-08-30
5578,10,414,0,2022-07-19
5579,9,348,0,2022-09-16
5580,5,132,0,2022-05-24
5581,4,303,0,2022-05-27
5582,11,22,0,2022-05-18
5583,5,176,0,2022-03-19
5584,18,130,0,2022-12-18
5585,2,12,0,2022-08-22
5586,8,135,0,2022-06-27
5587,5,78,96,2022-10-05
5588,18,320,0,2022-01-29
5589,11,482,0,2022-11-10
5590,11,452,0,2022-12-13
5591,16,33,0,2022-12-18
5592,16,82,0,2022-03-30
5593,1,169,0,2022-10-10
5594,5,428,0,2022-11-04
5595,8,465,42,2022-11-25
5596,6,104,0,2022-01-29
5597,15,435,0,2022-09-16
5598,6,57,0,2022-02-13
5599,5,209,0,2022-05-25
5600,7,374,0,2022-10-27
5601,12,429,76,2022-07-28
5602,12,229,0,2022-01-03
5603,5,64,48,2022-08-02
5604,16,172,0,2022-09-11
5605,13,440,89,2022-09-06
5606,7,31,0,2022-09-03
5607,8,60,0,2022-06-14
5608,17,479,83,2022-06-24
5609,17,200,0,2022-07-20
5610,1,494,0,2022-01-06
5611,18,343,0,2022-04-13
5612,1,363,0,2022-11-15
5613,3,185,26,2022-11-02
5614,1,18,0,2022-05-20
5615,20,267,0,2022-02-15
5616,7,453,0,2022-03-24
5617,12,131,0,2022-01-25
5618,13,52,0,2022-03-16
5619,15,19,21,2022-08-19
5620,5,324,0,2022-04-16
5621,12,12,0,2022-01-30
5622,13,455,95,2022-09-01
5623,7,129,0,2022-09-23
5624,10,89,0,2022-06-28
5625,2,354,61,2022-07-11
5626,19,174,0,2022-08-03
5627,9,361,0,2022-10-07
5628,4,452,0,2022-11-01
5629,20,31,0,2022-01-06
5630,7,491,0,2022-08-09
5631,6,160,0,2022-10-13
5632,1,491,0,2022-01-02
5633,10,444,0,2022-07-08
5634,11,188,0,2022-04-01
5635,5,470,0,2022-07-31
5636,8,418,86,2022-08-05
5637,15,42,0,2022-09-24
5638,17,97,16,2022-01-29
5639,3,140,0,2022-04-20
5640,11,25,0,2022-03-02
5641,1,111,22,2022-07-20
5642,18,154,0,2022-08-17
5643,13,374,0,2022-11-05
5644,9,455,0,2022-01-24
5645,12,316,0,2022-02-16
5646,4,398,0,2022-03-20
5647,19,176,0,2022-02-14
5648,1,262,0,2022-09-27
5649,4,200,0,2022-01-19
5650,4,375,0,2022-01-28
5651,10,259,0,2022-09-21
5652,3,398,21,2022-04-18
5653,9,208,0,2022-08-31
5654,19,500,0,2022-02-05
5655,15,470,80,2022-02-21
5656,1,40,0,2022-03-28
5657,4,132,0,2022-04-12
5658,6,373,32,2022-07-23
5659,17,238,0,2022-01-29
5660,8,315,0,2022-10-22
5661,11,285,0,2022-02-17
5662,9,154,0,2022-09-14
5663,9,489,11,2022-01-18
5664,5,22,0,2022-12-13
5665,5,416,0,2022-05-31
5666,9,275,51,2022-12-29
5667,16,28,26,2022-08-17
5668,1,142,0,2022-12-03
5669,5,61,0,2022-04-27
5670,4,324,0,2022-09-26
5671,18,220,0,2022-10-25
5672,16,324,0,2022-02-03
5673,5,288,0,2022-08-29
5674,11,310,0,2022-05-11
5675,19,336,0,2022-02-08
5676,20,426,42,2022-01-21
5677,6,341,0,2022-03-03
5678,19,101,0,2022-09-03
5679,14,25,0,2022-03-24
5680,17,487,0,2022-09-04
5681,15,204,0,2022-10-29
5682,9,151,0,2022-08-08
5683,13,186,0,2022-03-11
5684,9,273,0,2022-09-25
5685,17,100,0,2022-06-03
5686,19,39,14,2022-09-19
5687,9,253,0,2022-12-22
5688,4,5,0,2022-10-09
5689,1,147,0,2022-04-30
5690,9,419,0,2022-05-13
5691,12,372,0,2022-04-19
5692,17,14,0,2022-12-08
5693,18,483,0,2022-03-06
5694,6,64,0,2022-09-09
5695,10,274,0,2022-12-25
5696,8,314,0,2022-08-10
5697,16,377,0,2022-04-28
5698,16,205,0,2022-12-28
5699,20,116,0,2022-04-22
5700,18,406,0,2022-12-18
5701,16,27,0,2022-08-05
5702,2,493,0,2022-07-15
5703,2,355,0,2022-02-19
5704,5,197,0,2022-11-20
5705,4,342,0,2022-04-08
5706,7,237,0,2022-01-10
5707,16,129,11,2022-01-22
5708,17,314,0,2022-05-04
5709,12,170,0,2022-01-08
5710,9,5,0,2022-09-04
5711,15,471,0,2022-06-08
5712,7,240,0,2022-07-23
5713,5,158,0,2022-09-05
5714,17,476,0,2022-03-17
5715,19,3,0,2022-03-20
5716,14,68,0,2022-01-12
5717,13,413,0,2022-12-30
5718,13,351,0,2022-05-07
5719,10,248,0,2022-07-25
5720,19,372,0,2022-07-29
5721,14,288,0,2022-03-03
5722,1,140,0,2022-06-19
5723,8,370,50,2022-08-14
5724,14,353,0,2022-09-01
5725,9,269,3,2022-07-31
5726,20,407,0,2022-09-08
5727,19,317,0,2022-11-07
5728,12,40,0,2022-05-26
5729,4,68,0,2022-09-06
5730,2,169,62,2022-08-31
5731,13,64,0,2022-06-26
5732,3,123,0,2022-01-14
5733,19,256,0,2022-07-24
5734,11,67,0,2022-06-22
5735,3,439,0,2022-02-09
5736,18,284,0,2022-04-17
5737,17,390,0,2022-11-19
5738,8,394,49,2022-10-30
5739,9,491,0,2022-09-07
5740,11,5,0,2022-08-16
5741,3,88,0,2022-05-11
5742,11,221,0,2022-01-01
5743,6,186,0,2022-08-26
5744,20,12,0,2022-03-14
5745,4,263,0,2022-11-18
5746,3,43,0,2022-04-30
5747,10,214,0,2022-07-04
5748,13,142,0,2022-02-24
5749,1,409,0,2022-12-16
5750,14,273,0,2022-03-02
5751,13,91,0,2022-03-07
5752,6,334,0,2022-08-22
5753,18,278,0,2022-04-11
5754,8,271,0,2022-04-02
5755,4,442,0,2022-01-30
5756,15,35,0,2022-12-23
5757,2,141,0,2022-05-27
5758,6,427,0,2022-05-11
5759,14,179,0,2022-03-21
5760,9,388,0,2022-07-04
5761,3,227,0,2022-11-28
5762,14,194,0,2022-10-02
5763,10,369,0,2022-07-04
5764,5,453,0,2022-11-04
5765,6,145,0,2022-04-14
5766,2,39,52,2022-05-17
5767,5,269,27,2022-04-17
5768,19,488,0,2022-10-31
5769,12,156,0,2022-12-16
5770,1,225,0,2022-01-30
5771,9,103,0,2022-11-08
5772,3,3,0,2022-12-06
5773,12,122,0,2022-02-17
5774,5,228,0,2022-10-07
5775,1,8,0,2022-10-22
5776,15,143,0,2022-08-01
5777,20,271,37,2022-09-04
5778,11,447,0,2022-03-04
5779,2,109,0,2022-09-12
5780,7,283,31,2022-10-27
5781,20,73,0,2022-11-10
5782,20,141,0,2022-06-24
5783,19,74,0,2022-08-11
5784,4,28,0,2022-01-09
5785,10,417,11,2022-10-12
5786,3,376,0,2022-07-23
5787,14,137,0,2022-06-03
5788,20,23,0,2022-01-06
5789,2,466,86,2022-03-19
5790,11,216,0,2022-05-26
5791,16,46,0,2022-10-24
5792,2,37,46,2022-12-19
5793,16,112,97,2022-07-20
5794,20,435,0,2022-07-11
5795,13,494,37,2022-11-02
5796,3,457,0,2022-02-13
5797,17,350,96,2022-11-30
5798,18,424,0,2022-12-19
5799,12,46,0,2022-01-30
5800,18,398,0,2022-11-30
5801,8,64,0,2022-01-19
5802,2,207,0,2022-03-22
5803,13,258,0,2022-10-27
5804,18,382,0,2022-06-24
5805,12,78,0,2022-04-05
5806,17,106,0,2022-10-30
5807,17,261,29,2022-07-20
5808,2,451,0,2022-05-11
5809,16,403,0,2022-06-27
5810,17,126,0,2022-02-23
5811,3,170,0,2022-06-29
5812,17,61,4,2022-05-02
5813,11,106,0,2022-07-04
5814,2,489,0,2022-10-16
5815,16,20,0,2022-11-01
5816,12,423,0,2022-03-21
5817,20,18,0,2022-02-28
5818,20,391,0,2022-11-10
5819,4,366,0,2022-08-16
5820,4,311,0,2022-07-26
5821,3,168,0,2022-10-25
5822,17,295,0,2022-03-04
5823,6,415,50,2022-11-19
5824,8,391,0,2022-08-15
5825,18,160,39,2022-04-18
5826,12,55,0,2022-08-28
5827,5,402,38,2022-01-09
5828,5,56,0,2022-08-26
5829,20,439,0,2022-06-28
5830,19,146,0,2022-10-08
5831,17,160,0,2022-08-01
5832,14,412,0,2022-02-15
5833,12,168,0,2022-04-16
5834,9,55,0,2022-05-30
5835,17,139,0,2022-11-19
5836,7,413,0,2022-08-19
5837,9,310,0,2022-01-06
5838,13,347,0,2022-05-10
5839,19,331,0,2022-09-18
5840,19,382,0,2022-06-04
5841,1,54,0,2022-10-03
5842,13,264,0,2022-01-26
5843,3,284,0,2022-07-06
5844,8,44,68,2022-12-15
5845,9,168,0,2022-11-02
5846,16,414,0,2022-08-05
5847,6,144,0,2022-08-22
5848,2,167,0,2022-07-20
5849,11,373,0,2022-06-01
5850,8,454,0,2022-02-16
5851,3,471,0,2022-09-11
5852,11,401,0,2022-10-16
5853,3,371,0,2022-01-26
5854,5,89,0,2022-03-07
5855,12,5,0,2022-12-03
5856,5,53,0,2022-02-12
5857,7,189,0,2022-11-10
5858,10,281,98,2022-12-09
5859,3,308,0,2022-02-21
5860,5,326,0,2022-11-19
5861,3,200,0,2022-10-05
5862,16,389,0,2022-07-24
5863,16,491,0,2022-02-14
5864,16,427,0,2022-08-11
5865,14,186,0,2022-08-08
5866,3,148,0,2022-07-14
5867,20,326,0,2022-06-24
5868,3,143,0,2022-11-10
5869,9,424,0,2022-09-22
5870,3,239,0,2022-08-24
5871,5,286,0,2022-03-26
5872,1,411,0,2022-03-18
5873,19,299,0,2022-05-29
5874,4,116,94,2022-01-28
5875,15,298,0,2022-06-11
5876,1,36,0,2022-07-14
5877,14,359,96,2022-02-02
5878,9,344,4,2022-01-25
5879,9,24,0,2022-06-14
5880,18,380,0,2022-04-30
5881,16,468,1,2022-07-30
5882,3,306,0,2022-04-18
5883,7,192,0,2022-11-11
5884,20,301,0,2022-01-27
5885,5,32,0,2022-04-27
5886,4,242,0,2022-09-21
5887,2,28,0,2022-01-14
5888,13,4,0,2022-05-19
5889,18,85,0,2022-05-31
5890,18,215,62,2022-10-02
5891,17,318,0,2022-04-05
5892,2,208,0,2022-10-21
5893,1,397,0,2022-07-23
5894,9,352,0,2022-04-16
5895,8,149,0,2022-12-28
5896,6,103,0,2022-03-29
5897,7,418,0,2022-03-26
5898,20,363,0,2022-06-24
5899,15,273,0,2022-01-20
5900,9,370,0,2022-03-30
5901,14,122,0,2022-08-21
5902,16,500,0,2022-03-10
5903,14,109,0,2022-06-30
5904,2,61,28,2022-03-09
5905,15,231,0,2022-07-06
5906,13,312,0,2022-11-10
5907,6,402,78,2022-09-03
5908,8,457,0,2022-11-03
5909,20,332,0,2022-03-12
5910,15,492,0,2022-11-20
5911,13,202,0,2022-10-09
5912,5,10,0,2022-09-28
5913,10,239,46,2022-04-25
5914,16,247,0,2022-06-23
5915,3,425,0,2022-08-23
5916,1,93,0,2022-02-07
5917,7,261,18,2022-09-20
5918,17,401,0,2022-05-31
5919,20,59,0,2022-01-01
5920,4,401,0,2022-12-27
5921,5,410,0,2022-12-13
5922,4,315,0,2022-01-22
5923,12,92,0,2022-08-09
5924,17,141,0,2022-10-26
5925,10,184,0,2022-11-20
5926,1,310,0,2022-04-07
5927,9,16,0,2022-08-18
5928,7,462,0,2022-01-22
5929,8,182,0,2022-02-24
5930,10,114,0,2022-02-19
5931,4,222,0,2022-09-28
5932,2,274,0,2022-07-29
5933,2,159,22,2022-09-27
5934,20,251,0,2022-05-26
5935,5,7,0,2022-09-23
5936,17,361,0,2022-01-29
5937,2,397,0,2022-10-25
5938,5,292,0,2022-12-13
5939,15,44,35,2022-10-16
5940,15,331,0,2022-05-01
5941,18,330,0,2022-05-06
5942,19,158,0,2022-08-31
5943,12,248,0,2022-08-08
5944,3,370,0,2022-07-24
5945,11,113,0,2022-09-25
5946,13,286,0,2022-11-12
5947,3,207,0,2022-10-19
5948,15,63,0,2022-12-01
5949,13,138,0,2022-08-15
5950,19,254,0,2022-12-06
5951,10,485,53,2022-03-06
5952,16,113,0,2022-08-11
5953,10,336,0,2022-11-12
5954,20,344,0,2022-08-09
5955,6,258,0,2022-06-11
5956,11,98,0,2022-03-24
5957,1,70,0,2022-03-21
5958,19,311,0,2022-12-16
5959,10,276,0,2022-09-24
5960,1,448,0,2022-04-15
5961,6,259,0,2022-10-10
5962,5,497,92,2022-08-27
5963,12,24,0,2022-08-26
5964,11,442,92,2022-08-06
5965,3,150,0,2022-05-28
5966,2,313,5,2022-09-28
5967,2,435,0,2022-11-29
5968,17,178,0,2022-11-07
5969,20,200,0,2022-04-12
5970,3,497,89,2022-01-19
5971,8,26,0,2022-03-20
5972,11,116,0,2022-09-08
5973,2,121,0,2022-07-15
5974,10,403,0,2022-05-15
5975,13,7,0,2022-06-24
5976,5,110,0,2022-09-13
5977,10,88,0,2022-08-17
5978,9,22,0,2022-10-25
5979,18,395,0,2022-06-27
5980,10,415,0,2022-11-09
5981,13,25,0,2022-05-10
5982,7,275,0,2022-11-07
5983,4,426,32,2022-08-09
5984,4,16,0,2022-02-01
5985,14,456,0,2022-06-22
5986,13,140,0,2022-12-27
5987,9,193,0,2022-03-27
5988,8,258,0,2022-09-29
5989,15,23,0,2022-07-17
5990,17,363,0,2022-11-23
5991,15,207,0,2022-01-24
5992,17,426,0,2022-06-19
5993,6,195,0,2022-09-04
5994,18,419,0,2022-12-06
5995,18,480,0,2022-01-25
5996,6,298,0,2022-06-21
5997,14,407,0,2022-06-17
5998,2,267,0,2022-08-20
5999,8,154,0,2022-05-06
6000,18,140,0,2022-11-16
6001,3,213,0,2022-09-26
6002,6,479,17,2022-09-09
6003,3,346,0,2022-08-01
6004,16,313,54,2022-03-22
6005,10,464,0,2022-03-05
6006,4,34,0,2022-01-16
6007,3,218,0,2022-10-10
6008,12,190,90,2022-12-31
