history_id,product_id,price,effective_date
4885,173,170.1,2022-04-02
4886,496,222.92,2023-05-17
4887,127,258.29,2020-05-27
4888,295,308.62,2023-11-13
4889,160,171.48,2023-05-02
4890,410,252.16,2023-10-12
4891,376,411.91,2023-07-30
4892,324,391.1,2022-08-05
4893,355,73.09,2023-05-13
4894,72,378.05,2020-08-25
4895,289,408.41,2021-12-06
4896,141,153.82,2023-07-11
4897,389,370.51,2023-03-26
4898,283,157.71,2022-03-24
4899,423,32.99,2023-09-09
4900,307,262.9,2023-04-20
4901,387,431.26,2022-09-27
4902,30,378.13,2020-04-19
4903,152,153.1,2023-01-31
4904,469,126.23,2023-02-25
4905,8,65.72,2021-01-04
4906,184,142.22,2021-10-31
4907,258,N/A,2023-06-23
4908,16,15.01,2021-04-19
4909,334,189.38,2022-07-18
4910,20,431.81,2020-08-28
4911,351,422.11,2031-01-08
4912,326,320.71,2095-05-12
4913,33,141.69,2023-07-04
4914,141,251.38,2021-05-09
4915,441,99.46,2021-02-16
4916,366,176.75,2068-07-09
4917,151,442.68,2021-05-11
4918,325,278.14,2023-12-07
4919,456,82.24,2022-05-23
4920,338,200.84,2021-08-15
4921,395,317.58,2023-08-01
4922,431,343.29,2077-02-15
4923,102,111.48,2020-07-21
4924,498,295.37,2021-03-14
4925,465,119.59,2022-07-02
4926,481,235.93,2021-01-15
4927,308,485.05,2022-04-03
4928,194,414.53,2057-01-24
4929,95,228.25,2023-09-10
4930,440,119.96,2022-12-11
4931,303,177.26,2023-03-02
4932,320,47.86,2020-09-21
4933,122,123.43,2021-08-02
4934,363,470.15,2021-06-17
4935,392,21.9,2020-01-20
4936,71,379.11,2023-02-13
4937,163,486.73,2062-03-24
4938,467,N/A,2021-07-14
4939,123,272.54,2023-09-18
4940,153,36.88,2021-01-25
4941,155,481.69,2020-07-19
4942,251,408.47,2022-04-30
4943,412,141.59,2020-08-04
4944,366,84.59,2081-00-07
4945,277,N/A,2020-03-20
4946,88,356.08,2020-07-28
4947,444,135.84,2020-01-08
4948,437,356.07,2020-07-16
4949,298,354.22,2043-10-08
4950,368,322.54,2020-07-02
4951,373,313.29,2021-03-12
4952,130,245.48,2022-10-08
4953,113,332.42,2020-09-22
4954,334,244.39,2021-08-11
4955,185,N/A,2052-07-14
4956,282,N/A,2022-12-27
4957,406,257.65,2020-09-22
4958,245,124.2,2020-01-25
4959,429,419.27,2023-02-23
4960,273,N/A,2021-12-25
4961,4,152.14,2020-06-24
4962,371,133.41,2022-03-06
4963,210,357.34,2063-01-02
4964,25,16.83,2020-06-22
4965,305,N/A,2023-01-14
4966,324,164.91,2023-01-03
4967,388,253.65,2021-05-19
4968,53,163.73,2023-11-26
4969,499,15.87,2020-08-02
4970,166,443.43,2022-12-22
4971,124,406.66,2085-04-03
4972,95,N/A,2022-03-24
4973,411,104.94,2023-06-18
4974,39,392.73,2090-02-22
4975,236,N/A,2021-01-03
4976,474,293.81,2020-05-07
4977,105,476.18,2021-08-01
4978,468,152.77,2023-12-12
4979,244,141.98,2022-12-25
4980,500,359.99,2023-06-26
4981,129,134.63,2020-11-14
4982,78,115.85,2023-02-27
4983,73,184.15,2022-02-20
4984,360,264.31,2021-02-11
4985,283,402.48,2021-09-13
4986,391,N/A,2020-03-22
4987,242,200.18,2020-10-15
4988,338,497.48,2022-01-09
4989,362,156.04,2022-08-14
4990,84,330.69,2021-01-07
4991,245,32.52,2021-12-26
4992,112,473.91,2023-01-20
4993,110,437.8,2022-11-02
4994,110,482.76,2020-10-24
4995,396,128.57,2070-00-04
4996,355,152.95,2023-09-05
4997,217,5.91,2022-09-29
4998,277,432.75,2020-01-30
4999,174,484.98,2020-09-24
5000,219,64.98,2021-05-26
5001,88,N/A,2023-12-11
5002,104,174.91,2022-02-07
5003,482,26.77,2020-10-31
5004,42,431.3,2022-08-03
5005,375,249.16,2032-02-04
5006,203,184.93,2021-08-08
5007,101,112.17,2022-02-13
5008,25,485.64,2023-09-15
5009,140,382.82,2020-01-02
5010,441,288.73,2022-10-14
5011,233,397.16,2021-02-08
5012,290,99.9,2061-07-10
5013,256,394.16,2021-11-03
5014,70,269.73,2021-03-05
5015,408,316.9,2021-12-30
5016,346,129.35,2072-09-08
5017,2,53.78,2021-04-10
5018,481,N/A,2022-04-13
5019,366,405.29,2020-03-12
5020,381,120.21,2089-09-20
5021,140,266.33,2022-06-14
5022,299,398.26,2021-05-18
5023,36,135.91,2022-05-26
5024,401,332.11,2022-08-22
5025,175,283.68,2069-02-24
5026,387,48.58,2020-09-27
5027,481,469.41,2023-07-24
5028,110,131.41,2023-03-22
5029,357,N/A,2021-09-09
5030,176,210.27,2020-05-03
5031,157,362.92,2023-11-07
5032,236,32.25,2022-07-26
5033,342,N/A,2022-08-14
5034,185,433.92,2020-03-08
5035,266,425.2,2023-01-09
5036,212,106.45,2022-09-11
5037,142,370.71,2020-11-03
5038,462,145.48,2073-08-18
5039,187,329.19,2023-02-22
5040,455,202.73,2021-01-17
5041,471,131.71,2023-05-11
5042,261,N/A,2023-06-23
5043,192,234.29,2022-08-28
5044,450,N/A,2022-01-15
5045,88,239.13,2020-01-07
5046,42,50.15,2022-04-27
5047,483,235.15,2020-07-13
5048,486,313.4,2023-12-03
5049,205,335.37,2023-04-21
5050,490,198.22,2023-06-30
5051,24,61.24,2021-04-08
5052,196,27.79,2023-06-12
5053,470,290.44,2022-05-09
5054,274,271.3,2023-09-27
5055,43,128.63,2023-05-19
5056,13,324.53,2021-11-12
5057,418,N/A,2067-04-28
5058,314,180.25,2022-06-05
5059,184,N/A,2020-05-18
5060,494,115.14,2022-08-17
5061,300,64.49,2022-08-05
5062,46,43.05,2023-11-27
5063,126,293.76,2045-01-04
5064,60,224.34,2020-09-19
5065,113,42.25,2021-09-26
5066,420,376.69,2086-03-24
5067,473,79.38,2033-00-17
5068,422,54.84,2021-05-28
5069,123,256.89,2023-12-26
5070,87,301.51,2023-06-25
5071,380,83.9,2020-04-18
5072,59,442.54,2022-10-14
5073,107,148.19,2020-01-16
5074,11,469.49,2021-10-17
5075,142,321.43,2020-08-29
5076,434,144.13,2023-05-03
5077,22,426.39,2021-09-17
5078,439,291.28,2021-12-25
5079,26,157.44,2020-11-13
5080,465,84.46,2021-06-23
5081,211,13.22,2021-10-14
5082,367,495.78,2021-12-17
5083,460,N/A,2021-04-04
5084,81,186.2,2021-01-01
5085,403,111.85,2022-07-27
5086,387,N/A,2021-04-18
5087,490,33.33,2021-12-18
5088,382,449.93,2058-08-27
5089,23,244.08,2020-12-28
5090,32,N/A,2061-00-11
5091,40,476.41,2023-04-26
5092,478,91.01,2023-08-14
5093,255,182.74,2020-07-08
5094,54,125.68,2021-07-26
5095,136,386.84,2050-09-09
5096,42,345.82,2023-09-03
5097,18,73.38,2021-08-01
5098,330,98.43,2020-10-31
5099,26,402.4,2020-02-09
5100,403,183.43,2020-07-13
5101,255,117.01,2021-12-04
5102,291,112.0,2022-12-29
5103,364,124.35,2076-02-16
5104,331,132.01,2021-04-13
5105,110,185.01,2095-06-21
5106,390,416.05,2022-09-18
5107,225,333.88,2068-01-27
5108,107,93.8,2023-05-24
5109,406,340.39,2020-02-07
5110,28,284.23,2021-12-15
5111,423,335.83,2022-07-25
5112,81,250.98,2021-05-21
5113,78,475.33,2021-09-29
5114,16,270.8,2020-07-26
5115,325,323.22,2021-07-29
5116,187,12.38,2023-08-24
5117,229,N/A,2020-10-21
5118,86,327.73,2020-05-09
5119,132,14.64,2020-04-03
5120,183,68.98,2023-04-16
5121,95,194.97,2022-05-25
5122,36,N/A,2022-08-30
5123,496,N/A,2020-08-31
5124,373,445.13,2022-11-28
5125,50,275.89,2022-07-20
5126,61,388.21,2023-11-06
5127,120,N/A,2023-05-16
5128,171,116.57,2020-12-26
5129,28,442.85,2020-04-05
5130,40,437.29,2020-08-17
5131,453,N/A,2022-01-28
5132,394,146.47,2021-05-25
5133,428,163.02,2033-02-25
5134,71,341.48,2022-10-03
5135,93,272.59,2020-03-16
5136,9,341.09,2020-08-16
5137,331,265.41,2022-10-21
5138,311,300.43,2023-02-27
5139,128,243.24,2066-04-08
5140,431,251.13,2021-02-13
5141,131,231.86,2022-11-27
5142,129,406.89,2020-09-21
5143,119,214.57,2021-10-21
5144,457,413.95,2065-02-08
5145,32,455.51,2022-05-31
5146,340,275.59,2021-03-05
5147,164,353.21,2021-02-28
5148,117,115.6,2078-06-15
5149,123,308.58,2048-04-06
5150,211,246.38,2021-02-04
5151,188,N/A,2020-03-24
5152,63,483.86,2022-03-08
5153,438,345.43,2021-10-11
5154,422,187.27,2020-02-06
5155,384,360.21,2022-07-09
5156,42,349.03,2023-05-27
5157,497,71.54,2022-12-30
5158,87,326.68,2020-04-30
5159,404,234.27,2022-07-04
5160,63,390.55,2020-09-14
5161,214,289.57,2056-07-02
5162,29,82.27,2021-02-16
5163,179,457.83,2020-01-19
5164,195,261.97,2020-10-03
5165,427,386.69,2053-07-27
5166,32,478.26,2065-08-23
5167,258,239.73,2021-12-29
5168,104,212.72,2023-09-15
5169,103,430.8,2071-09-08
5170,104,125.34,2022-05-14
5171,437,N/A,2092-01-02
5172,500,54.32,2022-06-06
5173,480,399.77,2020-01-24
5174,226,265.87,2023-05-04
5175,207,68.32,2022-07-15
5176,358,395.33,2021-07-02
5177,291,439.09,2021-04-20
5178,278,76.02,2021-09-23
5179,28,391.78,2022-07-04
5180,342,333.26,2020-07-19
5181,383,185.47,2020-09-16
5182,65,304.18,2023-01-21
5183,255,379.0,2022-08-23
5184,48,N/A,2022-03-28
5185,162,260.35,2023-05-02
5186,151,N/A,2061-07-13
5187,116,247.1,2022-02-24
5188,403,244.55,2023-08-30
5189,142,266.78,2022-01-12
5190,10,N/A,2022-01-14
5191,77,188.21,2020-10-23
5192,237,397.62,2071-06-13
5193,375,435.91,2020-09-05
5194,373,168.29,2022-07-10
5195,204,N/A,2023-05-28
5196,200,469.6,2082-09-24
5197,484,N/A,2020-08-19
5198,235,223.36,2020-05-30
5199,407,439.17,2023-08-11
5200,377,N/A,2023-02-26
5201,300,301.71,2020-10-22
5202,447,280.14,2023-07-13
5203,258,336.88,2023-07-21
5204,311,478.96,2021-04-14
5205,382,236.14,2022-01-28
5206,86,96.79,2021-01-14
5207,42,71.75,2023-10-19
5208,40,298.07,2022-08-06
5209,254,N/A,2022-07-19
5210,457,368.72,2020-07-13
5211,35,98.7,2037-09-16
5212,180,293.14,2022-08-07
5213,217,329.87,2021-09-13
5214,17,143.19,2021-11-01
5215,244,252.64,2020-06-20
5216,300,76.05,2022-12-20
5217,129,419.39,2022-10-24
5218,64,160.27,2020-05-08
5219,200,N/A,2073-03-18
5220,98,375.29,2023-08-17
5221,166,412.51,2055-10-23
5222,69,290.62,2021-07-24
5223,395,229.3,2020-05-16
5224,271,5.94,2021-09-01
5225,210,110.8,2023-12-14
5226,46,255.94,2021-06-11
5227,486,221.27,2020-05-16
5228,412,358.68,2023-05-25
5229,360,320.87,2094-05-24
5230,116,180.67,2022-07-02
5231,211,295.47,2051-00-26
5232,23,39.92,2023-01-14
5233,402,452.69,2038-10-04
5234,487,54.2,2023-11-10
5235,118,73.26,2020-09-22
5236,194,330.75,2021-09-28
5237,5,16.53,2022-03-09
5238,406,254.66,2020-02-12
5239,399,60.36,2022-04-08
5240,340,498.17,2020-07-28
5241,315,401.99,2022-09-14
5242,412,480.06,2021-01-12
5243,461,410.89,2021-06-17
5244,331,485.88,2022-02-02
5245,155,77.71,2020-07-11
5246,212,273.15,2023-08-26
5247,157,344.09,2020-11-18
5248,213,N/A,2023-07-18
5249,475,203.37,2022-08-11
5250,163,187.53,2023-12-09
5251,413,189.04,2075-05-22
5252,434,N/A,2023-04-21
5253,219,299.65,2020-08-15
5254,312,273.73,2023-12-04
5255,84,232.66,2021-10-03
5256,426,396.0,2021-08-11
5257,183,6.17,2099-10-11
5258,342,170.39,2023-09-24
5259,356,422.4,2021-12-31
5260,225,N/A,2020-06-20
5261,342,110.33,2021-11-28
5262,169,61.8,2021-01-29
5263,416,219.97,2023-03-12
5264,216,147.11,2021-06-21
5265,461,454.17,2020-04-22
5266,190,456.06,2021-04-12
5267,436,308.07,2021-09-18
5268,479,258.15,2041-08-13
5269,186,290.58,2023-09-19
5270,215,16.76,2022-06-28
5271,304,215.37,2022-12-04
5272,243,38.86,2023-08-20
5273,350,467.28,2021-06-20
5274,205,401.79,2021-06-07
5275,427,27.68,2020-02-01
5276,320,97.02,2021-08-12
5277,61,439.56,2023-09-08
5278,127,262.29,2020-11-12
5279,179,68.97,2022-10-30
5280,122,184.66,2023-10-06
5281,479,53.16,2030-01-24
5282,407,376.67,2074-03-25
5283,333,210.2,2023-03-08
5284,166,147.5,2023-10-10
5285,253,453.1,2037-03-27
5286,200,27.58,2023-07-28
5287,411,219.32,2020-02-10
5288,387,433.18,2023-07-04
5289,459,72.98,2021-04-21
5290,489,N/A,2022-07-28
5291,286,93.1,2023-02-19
5292,337,409.24,2022-07-07
5293,475,145.27,2020-06-24
5294,412,461.49,2021-06-22
5295,446,N/A,2030-07-06
5296,119,213.33,2023-07-18
5297,193,338.28,2092-07-18
5298,28,468.65,2021-07-02
5299,129,189.73,2022-12-30
5300,43,110.28,2021-04-06
5301,334,417.02,2022-09-15
5302,369,232.96,2022-10-21
5303,148,461.13,2023-11-05
5304,474,430.62,2022-01-15
5305,196,343.69,2023-12-27
5306,355,388.36,2022-07-25
5307,138,255.06,2020-09-02
5308,273,108.04,2021-06-18
5309,29,83.18,2023-01-03
5310,449,445.49,2023-01-05
5311,186,456.91,2100-07-02
5312,131,N/A,2022-02-20
5313,226,268.78,2023-11-04
5314,432,213.03,2058-08-23
5315,418,247.61,2021-10-07
5316,101,301.42,2023-05-31
5317,295,449.22,2022-05-31
5318,127,418.46,2023-12-24
5319,424,408.98,2020-06-01
5320,247,493.51,2023-03-27
5321,306,56.68,2021-08-31
5322,34,294.11,2020-07-03
5323,368,87.95,2020-02-02
5324,308,N/A,2023-02-18
5325,238,66.37,2080-08-11
5326,98,358.06,2057-10-16
5327,150,414.25,2096-04-05
5328,295,105.18,2020-07-13
5329,194,90.32,2020-08-27
5330,56,85.67,2023-07-08
5331,374,161.05,2022-09-23
5332,376,149.65,2080-07-23
5333,19,338.84,2021-10-01
5334,339,173.39,2022-11-10
5335,497,305.44,2022-08-23
5336,132,217.33,2049-06-27
5337,1,375.9,2049-02-21
5338,61,143.76,2022-03-08
5339,73,101.5,2021-08-23
5340,164,182.36,2021-09-08
5341,94,240.2,2022-07-22
5342,463,N/A,2022-03-05
5343,407,489.61,2023-10-10
5344,96,45.36,2022-06-04
5345,447,344.85,2023-04-28
5346,266,98.15,2023-04-30
5347,146,491.43,2023-12-09
5348,113,484.02,2021-10-05
5349,203,339.72,2021-07-18
5350,453,11.97,2022-02-15
5351,259,231.23,2021-12-17
5352,294,38.63,2021-02-22
5353,277,467.69,2020-08-28
5354,56,N/A,2042-00-25
5355,64,271.05,2021-12-29
5356,105,440.51,2023-07-04
5357,465,217.24,2020-04-30
5358,231,157.57,2020-08-31
5359,260,98.7,2022-04-21
5360,13,487.54,2022-12-17
5361,95,84.16,2022-09-07
5362,379,275.78,2023-11-18
5363,291,133.84,2022-04-02
5364,112,327.84,2023-07-07
5365,329,367.29,2021-06-06
5366,484,286.74,2023-11-23
5367,248,406.65,2023-01-29
5368,70,76.68,2020-10-01
5369,213,107.97,2023-11-06
5370,469,140.12,2020-08-08
5371,120,31.76,2020-07-31
5372,243,90.25,2023-06-20
5373,414,337.44,2022-07-05
5374,211,113.82,2023-04-03
5375,63,255.52,2023-11-26
5376,319,427.61,2020-07-27
5377,164,19.93,2021-08-12
5378,96,481.79,2048-03-14
5379,452,86.97,2022-06-26
5380,32,83.98,2021-02-16
5381,278,411.9,2020-04-28
5382,284,38.13,2023-07-15
5383,219,45.01,2023-01-16
5384,343,273.05,2021-12-17
5385,490,322.64,2022-02-22
5386,318,310.56,2020-04-15
5387,309,313.17,2021-09-02
5388,77,147.89,2022-03-04
5389,438,412.33,2023-02-15
5390,290,287.89,2023-05-05
5391,390,192.38,2020-07-09
5392,63,242.22,2021-08-11
5393,104,N/A,2020-08-14
5394,458,412.53,2021-01-11
5395,125,228.48,2021-11-17
5396,273,457.2,2023-08-03
5397,388,193.52,2021-12-02
5398,232,25.87,2045-07-24
5399,192,N/A,2020-11-01
5400,299,66.55,2023-05-12
5401,477,203.01,2021-11-09
5402,130,456.19,2020-01-02
5403,175,476.74,2020-04-10
5404,352,74.99,2023-10-06
5405,223,417.89,2022-03-18
5406,116,378.0,2022-10-30
5407,109,N/A,2020-08-29
5408,373,165.89,2023-06-25
5409,48,411.55,2021-09-01
5410,243,94.42,2020-09-16
5411,319,358.4,2042-03-13
5412,234,118.56,2023-08-03
5413,414,238.85,2078-01-26
5414,140,414.1,2021-09-16
5415,61,449.2,2020-02-11
5416,390,232.27,2022-06-05
5417,94,312.52,2023-07-09
5418,33,269.48,2023-04-30
5419,275,262.16,2021-02-28
5420,214,290.46,2022-07-26
5421,199,415.2,2086-09-11
5422,29,62.5,2022-02-16
5423,343,236.63,2020-03-16
5424,274,220.56,2021-05-10
5425,322,267.19,2022-08-05
5426,427,360.78,2023-01-13
5427,238,330.65,2021-11-26
5428,147,216.23,2020-12-20
5429,19,278.11,2039-09-04
5430,421,276.02,2020-02-24
5431,182,172.54,2023-07-15
5432,349,N/A,2086-10-03
5433,10,408.82,2035-02-23
5434,165,447.06,2023-05-31
5435,325,314.53,2023-07-07
5436,101,169.47,2023-12-21
5437,178,404.95,2020-04-25
5438,227,102.89,2022-06-24
5439,309,141.34,2022-07-10
5440,267,377.9,2020-12-19
5441,467,181.69,2021-05-28
5442,170,294.33,2023-03-09
5443,147,38.36,2023-11-26
5444,484,163.64,2040-09-21
5445,106,114.47,2043-02-25
5446,39,363.66,2023-12-23
5447,239,283.62,2023-07-19
5448,371,20.85,2021-06-27
5449,225,134.45,2021-11-15
5450,452,33.31,2022-06-07
5451,315,403.02,2020-05-01
5452,326,183.56,2021-10-14
5453,135,27.31,2021-10-08
5454,44,437.41,2020-05-29
5455,350,N/A,2021-10-16
5456,493,116.89,2022-09-14
5457,165,N/A,2021-04-29
5458,107,41.14,2022-01-18
5459,255,155.32,2031-09-12
5460,270,73.16,2021-12-18
5461,14,N/A,2100-02-27
5462,139,470.5,2023-02-20
5463,481,365.43,2022-12-07
5464,16,477.85,2023-04-23
5465,213,375.95,2021-08-11
5466,5,314.25,2062-09-09
5467,376,42.11,2053-03-13
5468,339,389.84,2021-11-29
5469,125,137.54,2020-11-29
5470,298,347.3,2023-11-17
5471,208,410.98,2021-12-19
5472,176,349.75,2023-11-26
5473,303,386.1,2020-09-05
5474,96,191.45,2021-07-31
5475,76,384.18,2020-08-11
5476,165,N/A,2023-09-13
5477,295,309.13,2021-11-06
5478,333,208.88,2021-01-24
5479,207,436.64,2022-11-27
5480,230,N/A,2022-09-05
5481,193,347.32,2020-08-20
5482,238,204.28,2023-06-21
5483,484,N/A,2022-01-04
5484,448,54.95,2021-03-02
5485,360,117.15,2020-07-31
5486,82,479.51,2022-12-13
5487,399,256.27,2022-07-06
5488,494,396.36,2023-09-25
5489,220,257.7,2023-05-27
5490,248,14.08,2020-12-23
5491,53,52.83,2021-03-06
5492,409,106.33,2094-00-26
5493,305,174.32,2020-10-18
5494,244,371.26,2020-05-12
5495,148,204.62,2021-10-18
5496,306,496.12,2021-11-06
5497,24,412.42,2023-06-19
5498,434,54.91,2021-02-04
5499,419,383.49,2020-03-10
5500,289,467.64,2023-09-30
5501,489,38.0,2022-06-04
5502,430,78.08,2022-09-04
5503,469,450.47,2021-06-12
5504,444,131.64,2023-03-30
5505,210,316.12,2055-04-09
5506,457,126.3,2023-05-05
5507,183,181.08,2020-05-15
5508,331,93.75,2021-10-26
5509,300,381.85,2087-07-25
5510,325,30.93,2021-03-24
5511,361,368.39,2099-02-20
5512,300,386.33,2022-01-29
5513,14,69.32,2100-10-01
5514,216,112.16,2020-05-10
5515,121,479.32,2023-06-23
5516,212,152.29,2023-11-26
5517,216,157.25,2022-03-21
5518,146,67.49,2020-09-14
5519,462,201.05,2022-05-03
5520,433,275.63,2022-10-03
5521,443,N/A,2021-09-24
5522,482,96.61,2021-11-04
5523,374,451.4,2021-04-06
5524,61,261.77,2020-02-04
5525,29,177.77,2022-01-22
5526,305,292.47,2021-05-12
5527,87,N/A,2021-11-24
5528,454,18.19,2022-01-16
5529,140,257.14,2022-07-11
5530,372,198.87,2021-10-10
5531,147,N/A,2020-08-03
5532,97,67.67,2022-11-05
5533,393,24.42,2023-06-24
5534,483,119.06,2020-01-05
5535,270,198.37,2023-10-03
5536,246,361.44,2020-10-11
5537,27,351.38,2023-02-07
5538,273,266.03,2023-08-30
5539,478,N/A,2021-11-14
5540,167,472.93,2022-01-08
5541,411,336.62,2021-12-30
5542,32,352.31,2051-09-07
5543,98,102.03,2021-08-05
5544,39,459.78,2023-10-26
5545,268,79.08,2021-06-28
5546,111,N/A,2021-09-16
5547,359,52.01,2023-11-21
5548,495,N/A,2022-09-09
5549,8,365.7,2023-10-10
5550,324,476.66,2023-01-11
5551,297,47.38,2021-11-09
5552,215,286.93,2022-10-04
5553,477,97.97,2021-07-20
5554,124,198.69,2020-07-24
5555,36,350.7,2022-09-11
5556,389,470.04,2020-08-18
5557,348,N/A,2023-04-12
5558,405,468.88,2021-05-21
5559,198,N/A,2020-11-21
5560,7,402.41,2022-07-07
5561,441,240.88,2022-11-05
5562,329,496.5,2023-11-25
5563,431,149.39,2063-02-19
5564,55,245.48,2020-12-25
5565,281,139.46,2020-07-25
5566,135,N/A,2020-05-14
5567,463,N/A,2022-03-04
5568,276,N/A,2022-01-25
5569,78,351.54,2023-06-07
5570,83,251.19,2023-04-01
5571,228,71.51,2023-11-12
5572,403,N/A,2023-04-17
5573,315,365.14,2022-11-17
5574,16,N/A,2022-01-29
5575,110,N/A,2022-05-20
5576,78,N/A,2020-02-16
5577,223,95.64,2021-09-04
5578,1,N/A,2020-02-13
5579,188,425.34,2020-04-05
5580,189,N/A,2022-05-31
5581,243,453.14,2021-01-14
5582,339,184.35,2023-08-28
5583,321,185.59,2020-08-04
5584,320,472.21,2021-03-20
5585,204,424.61,2020-09-20
5586,180,407.77,2021-01-01
5587,26,131.63,2021-09-02
5588,64,482.84,2021-06-02
5589,340,429.27,2096-00-11
5590,165,270.82,2022-09-26
5591,285,78.16,2021-12-09
5592,430,300.35,2021-10-19
5593,312,120.57,2023-07-27
5594,337,124.97,2021-05-17
5595,142,N/A,2022-04-20
5596,324,487.34,2020-05-27
5597,454,462.92,2022-12-04
5598,220,N/A,2020-01-16
5599,139,280.06,2020-12-06
5600,54,341.85,2021-05-07
5601,162,359.19,2022-03-02
5602,127,23.23,2023-12-06
5603,157,284.38,2023-03-14
5604,111,220.58,2020-07-12
5605,399,20.36,2021-08-14
5606,489,163.74,2023-04-12
5607,356,467.15,2020-05-30
5608,126,371.57,2020-12-28
5609,282,403.29,2020-08-05
5610,178,69.8,2021-05-23
5611,109,254.2,2023-03-18
5612,49,495.02,2021-01-18
5613,97,479.15,2040-10-24
5614,225,93.07,2021-01-17
5615,301,N/A,2023-06-11
5616,385,11.68,2022-05-03
5617,338,179.98,2022-06-24
5618,42,151.12,2022-04-29
5619,405,8.55,2023-02-06
5620,222,121.79,2021-10-21
5621,75,N/A,2020-10-23
5622,401,356.17,2022-05-01
5623,400,331.63,2020-10-21
5624,360,50.84,2023-10-07
5625,151,143.84,2021-07-08
5626,56,N/A,2020-10-17
5627,209,352.0,2021-07-30
5628,149,391.84,2021-06-28
5629,347,N/A,2021-06-18
5630,246,332.24,2045-00-08
5631,171,418.37,2020-04-23
5632,19,325.95,2023-05-16
5633,314,140.95,2022-03-11
5634,63,116.94,2023-09-25
5635,357,332.4,2060-01-12
5636,90,220.6,2022-03-03
5637,68,153.93,2021-09-15
5638,74,319.86,2023-09-13
5639,385,284.11,2020-02-09
5640,406,279.07,2022-07-22
5641,277,210.0,2021-11-30
5642,197,361.43,2023-10-30
5643,332,450.02,2021-03-01
5644,480,149.12,2022-12-25
5645,92,477.76,2021-12-17
5646,381,297.95,2020-02-25
5647,251,371.34,2044-01-19
5648,238,370.96,2020-12-12
5649,358,339.69,2020-07-16
5650,241,N/A,2020-06-18
5651,174,267.51,2079-06-19
5652,304,N/A,2023-03-12
5653,391,N/A,2021-12-01
5654,43,490.36,2020-09-07
5655,148,292.99,2023-07-26
5656,381,236.02,2020-03-07
5657,41,128.95,2021-09-29
5658,309,360.56,2020-10-01
5659,328,N/A,2079-08-26
5660,252,N/A,2021-03-22
5661,494,78.71,2021-01-21
5662,277,86.08,2022-01-27
5663,68,493.36,2020-04-20
5664,327,177.3,2021-01-06
5665,288,59.06,2022-10-28
5666,441,358.18,2022-10-05
5667,485,286.89,2020-07-11
5668,241,397.27,2023-09-22
5669,440,279.77,2021-08-14
5670,160,172.83,2020-01-18
5671,448,171.31,2021-01-03
5672,374,122.59,2023-01-06
5673,3,58.25,2084-08-11
5674,301,20.56,2023-09-01
5675,302,409.67,2023-02-17
5676,41,307.01,2020-09-20
5677,396,108.32,2022-05-02
5678,255,165.96,2023-08-29
5679,483,N/A,2022-01-07
5680,292,94.79,2020-03-21
5681,181,455.82,2021-01-20
5682,423,121.23,2020-03-05
5683,110,N/A,2020-08-24
5684,296,N/A,2021-06-21
5685,487,441.47,2022-01-29
5686,83,111.84,2023-11-04
5687,66,48.22,2020-09-14
5688,365,411.06,2023-03-27
5689,25,272.25,2023-03-18
5690,203,352.83,2061-01-19
5691,382,244.54,2022-01-26
5692,404,221.0,2021-10-04
5693,129,261.08,2023-07-29
5694,424,105.24,2039-01-02
5695,136,364.95,2021-03-14
5696,196,253.56,2022-03-20
5697,446,129.27,2021-11-11
5698,206,264.45,2023-12-09
5699,475,449.46,2022-12-08
5700,357,421.83,2021-11-11
5701,490,183.81,2022-05-31
5702,150,69.57,2089-07-23
5703,411,148.85,2023-02-11
5704,98,408.12,2021-01-15
5705,469,18.33,2022-04-25
5706,300,156.03,2023-05-04
5707,382,N/A,2020-04-26
5708,214,261.04,2021-09-01
5709,374,483.25,2023-07-03
5710,472,426.48,2021-10-20
5711,255,80.28,2023-07-24
5712,428,N/A,2021-10-31
5713,400,N/A,2020-09-13
5714,456,359.33,2023-03-24
5715,250,175.31,2022-12-24
5716,419,405.59,2023-07-08
5717,412,166.84,2022-07-29
5718,442,443.89,2023-08-18
5719,424,6.15,2022-08-06
5720,336,246.17,2021-10-19
5721,81,377.0,2022-11-01
5722,10,335.66,2021-06-18
5723,92,352.24,2023-11-09
5724,43,330.29,2022-12-29
5725,131,401.33,2020-12-22
5726,353,22.68,2022-05-17
5727,238,106.82,2022-08-16
5728,380,467.32,2023-11-24
5729,477,283.79,2021-04-05
5730,341,168.59,2022-11-14
5731,23,294.13,2022-01-08
5732,392,N/A,2088-02-24
5733,56,230.47,2021-09-27
5734,358,219.23,2022-03-17
5735,56,330.69,2023-03-31
5736,218,425.43,2022-01-25
5737,292,442.4,2020-12-15
5738,155,106.45,2021-07-22
5739,188,438.96,2020-01-20
5740,136,352.34,2022-12-20
5741,439,105.46,2046-02-01
5742,122,136.14,2022-11-02
5743,484,320.67,2022-04-07
5744,455,229.9,2021-03-30
5745,109,344.15,2022-03-03
5746,260,275.22,2022-01-24
5747,31,137.33,2022-11-17
5748,71,161.42,2022-03-09
5749,453,246.27,2020-06-03
5750,337,10.79,2020-01-29
5751,206,325.82,2021-11-21
5752,191,23.41,2022-04-29
5753,266,476.02,2020-02-25
5754,181,N/A,2030-10-21
5755,451,174.81,2023-10-27
5756,178,N/A,2020-06-01
5757,83,344.48,2023-07-21
5758,13,N/A,2022-03-10
