visit_id,customer_id,store_id,visit_date
5249,872,7,2022-06-10
5250,646,5,2022-06-22
5251,146,4,2021-12-11
5252,688,9,2021-04-27
5253,57,15,2082-04-07
5254,355,2,2022-11-21
5255,532,4,2021-09-29
5256,391,5,2020-08-24
5257,764,11,2021-05-19
5258,867,14,2023-03-10
5259,151,1,2022-12-24
5260,815,10,2021-12-02
5261,926,12,2022-04-21
5262,566,15,2020-01-08
5263,854,10,2020-12-17
5264,918,15,2039-08-24
5265,286,2,2021-03-05
5266,274,4,2021-03-07
5267,284,10,2020-04-23
5268,898,13,2020-09-13
5269,301,6,2022-03-14
5270,937,10,2023-05-07
5271,763,16,2021-06-17
5272,491,10,2020-10-29
5273,2,1,2020-06-19
5274,333,12,2020-12-27
5275,492,2,2021-01-24
5276,738,12,2020-03-12
5277,825,16,2022-07-24
5278,951,10,2023-02-19
5279,473,16,2020-06-05
5280,382,11,2080-10-16
5281,186,19,2023-11-18
5282,898,7,2022-03-15
5283,820,20,2071-03-16
5284,228,7,2021-12-19
5285,19,15,2021-08-20
5286,679,17,2095-07-09
5287,186,5,2065-02-13
5288,609,16,2022-04-10
5289,869,19,2021-11-26
5290,47,19,2021-05-03
5291,807,15,2022-03-24
5292,91,5,2020-09-01
5293,735,2,2022-12-06
5294,407,4,2020-08-09
5295,639,19,2051-02-23
5296,543,11,2020-08-31
5297,642,12,2032-01-28
5298,1,4,2022-12-21
5299,154,17,2022-04-25
5300,690,10,2023-08-21
5301,285,15,2022-06-20
5302,172,4,2021-01-22
5303,863,1,2055-08-11
5304,540,1,2058-03-11
5305,81,16,2021-10-14
5306,21,9,2020-10-07
5307,255,12,2021-05-13
5308,55,5,2021-09-14
5309,730,8,2020-12-11
5310,103,9,2023-05-16
5311,444,11,2021-12-14
5312,607,6,2020-10-24
5313,38,12,2022-12-06
5314,391,12,2020-05-10
5315,421,16,2049-03-14
5316,984,8,2020-01-20
5317,127,3,2023-06-08
5318,894,1,2091-04-02
5319,873,20,2022-11-12
5320,881,15,2040-06-13
5321,635,14,2023-07-29
5322,662,3,2022-12-01
5323,174,6,2023-04-06
5324,594,12,2023-04-20
5325,76,11,2020-01-04
5326,742,7,2023-03-27
5327,966,6,2023-01-14
5328,477,4,2022-02-23
5329,831,8,2021-09-13
5330,392,6,2022-10-22
5331,837,20,2021-04-28
5332,986,3,2021-09-08
5333,202,16,2050-04-01
5334,629,1,2022-03-27
5335,433,17,2057-09-21
5336,50,12,2023-11-20
5337,415,13,2022-03-18
5338,956,2,2023-07-06
5339,298,4,2021-11-14
5340,706,17,2020-10-29
5341,123,9,2030-06-15
5342,98,16,2021-10-20
5343,668,9,2022-06-27
5344,516,3,2023-07-29
5345,184,7,2022-12-16
5346,843,19,2021-12-27
5347,822,4,2021-06-03
5348,448,5,2020-08-17
5349,156,12,2021-10-15
5350,804,8,2023-04-21
5351,976,2,2021-05-22
5352,461,6,2023-11-13
5353,620,7,2022-01-08
5354,218,8,2020-12-14
5355,538,12,2021-03-04
5356,915,10,2040-06-23
5357,5,12,2023-07-09
5358,890,17,2020-04-03
5359,877,4,2022-12-11
5360,747,20,2023-09-25
5361,825,1,2020-06-26
5362,349,17,2021-05-28
5363,884,5,2023-07-28
5364,328,14,2023-02-07
5365,582,6,2022-12-12
5366,682,1,2022-11-17
5367,988,12,2092-01-14
5368,805,6,2021-12-01
5369,25,3,2023-03-22
5370,534,4,2022-07-23
5371,41,20,2020-08-14
5372,321,19,2022-08-21
5373,865,4,2020-01-19
5374,236,1,2023-06-19
5375,534,14,2023-11-16
5376,322,2,2020-10-22
5377,63,13,2020-08-26
5378,670,20,2023-11-06
5379,777,18,2022-10-17
5380,170,9,2020-02-10
5381,365,17,2023-08-08
5382,100,3,2021-12-18
5383,437,9,2023-11-30
5384,98,20,2022-12-28
5385,311,13,2044-08-27
5386,644,20,2021-05-25
5387,56,4,2023-07-29
5388,382,13,2021-07-15
5389,296,19,2023-10-11
5390,654,16,2021-08-19
5391,568,14,2021-12-03
5392,829,18,2022-05-31
5393,239,10,2023-05-26
5394,120,18,2023-11-07
5395,891,12,2021-05-30
5396,840,6,2021-02-15
5397,634,16,2020-01-16
5398,770,12,2023-07-20
5399,33,10,2023-02-06
5400,618,7,2023-10-04
5401,345,15,2022-09-26
5402,90,2,2021-04-29
5403,749,19,2021-06-19
5404,441,18,2020-08-31
5405,177,14,2020-08-26
5406,781,19,2021-06-22
5407,133,6,2022-01-28
5408,363,16,2033-06-18
5409,625,10,2078-02-03
5410,486,10,2021-07-19
5411,180,18,2020-10-01
5412,902,14,2021-12-07
5413,976,17,2023-02-16
5414,502,3,2021-07-02
5415,769,14,2046-01-04
5416,256,7,2023-04-20
5417,82,8,2022-08-29
5418,212,4,2020-06-14
5419,245,6,2022-12-06
5420,329,14,2023-03-10
5421,35,20,2022-10-21
5422,743,2,2022-10-06
5423,523,6,2021-01-07
5424,314,2,2023-09-30
5425,787,4,2021-09-23
5426,1000,3,2089-07-21
5427,572,8,2021-01-15
5428,249,9,2021-09-09
5429,65,3,2023-02-19
5430,37,2,2023-01-31
5431,285,15,2022-03-05
5432,909,14,2023-05-09
5433,516,19,2021-08-21
5434,190,9,2031-09-04
5435,85,4,2020-06-19
5436,106,3,2051-01-02
5437,377,8,2088-10-02
5438,785,16,2020-07-14
5439,473,7,2020-03-17
5440,880,20,2022-06-30
5441,450,13,2062-01-22
5442,469,8,2021-05-03
5443,863,20,2020-07-05
5444,488,17,2023-11-24
5445,180,8,2021-06-21
5446,741,5,2020-11-20
5447,939,12,2022-05-21
5448,585,7,2023-02-05
5449,509,17,2023-03-24
5450,859,14,2022-05-23
5451,269,2,2036-02-09
5452,478,6,2023-08-27
5453,295,17,2022-12-10
5454,761,1,2023-12-15
5455,43,9,2023-04-18
5456,150,5,2021-12-26
5457,966,19,2021-11-24
5458,257,16,2023-04-20
5459,949,11,2022-04-07
5460,274,11,2022-01-29
5461,654,16,2020-03-15
5462,852,7,2023-12-01
5463,877,12,2022-04-20
5464,149,3,2054-03-17
5465,159,4,2023-12-10
5466,64,7,2020-07-03
5467,726,1,2021-08-14
5468,825,12,2021-01-04
5469,938,18,2022-02-05
5470,17,17,2021-09-04
5471,963,19,2020-09-28
5472,41,17,2062-07-25
5473,137,9,2022-07-05
5474,28,19,2069-04-15
5475,242,18,2021-06-09
5476,905,11,2021-10-13
5477,900,19,2022-05-14
5478,638,7,2021-09-30
5479,622,14,2021-04-14
5480,128,3,2021-01-13
5481,588,17,2021-03-31
5482,420,19,2021-10-12
5483,724,11,2022-07-13
5484,224,10,2020-04-16
5485,458,19,2021-12-12
5486,624,12,2020-11-21
5487,421,19,2070-05-08
5488,488,10,2020-07-20
5489,948,15,2022-02-01
5490,961,1,2022-06-02
5491,801,15,2021-07-29
5492,87,8,2020-04-16
5493,980,8,2020-12-09
5494,504,11,2020-09-15
5495,816,11,2021-11-08
5496,348,15,2021-12-10
5497,214,11,2020-07-07
5498,895,4,2022-07-16
5499,310,10,2021-08-25
5500,4,10,2021-02-06
5501,570,15,2023-05-28
5502,86,11,2023-09-24
5503,425,15,2023-04-12
5504,862,15,2023-08-13
5505,142,2,2023-07-28
5506,709,18,2023-08-31
5507,159,5,2020-11-19
5508,731,12,2022-01-19
5509,475,11,2023-03-31
5510,318,7,2020-07-13
5511,851,19,2037-08-09
5512,116,19,2020-09-06
5513,975,8,2022-07-17
5514,492,11,2031-04-08
5515,795,18,2021-08-13
5516,364,4,2053-02-02
5517,690,1,2020-11-13
5518,294,17,2055-07-06
5519,519,3,2020-12-15
5520,901,9,2022-07-01
5521,391,7,2058-00-19
5522,105,8,2022-11-28
5523,304,4,2021-04-13
5524,962,14,2023-11-23
5525,733,1,2021-06-02
5526,908,6,2021-04-23
5527,380,16,2020-11-12
5528,322,7,2021-07-31
5529,232,20,2020-10-28
5530,768,14,2021-04-10
5531,795,1,2043-01-19
5532,774,9,2020-05-03
5533,998,19,2022-09-15
5534,176,13,2022-08-30
5535,256,9,2020-12-29
5536,662,3,2021-05-24
5537,836,15,2020-08-24
5538,802,10,2023-04-11
5539,999,14,2020-06-26
5540,511,11,2023-05-20
5541,703,6,2021-09-13
5542,79,2,2021-10-04
5543,201,12,2023-03-19
5544,957,6,2023-03-29
5545,576,17,2021-12-06
5546,100,4,2036-10-04
5547,793,15,2022-07-10
5548,677,16,2020-12-31
5549,355,20,2020-04-05
5550,520,1,2022-09-01
5551,802,15,2021-03-06
5552,550,17,2021-01-14
5553,330,6,2023-09-15
5554,472,2,2022-08-22
5555,772,3,2082-10-21
5556,745,9,2023-08-18
5557,470,2,2021-06-02
5558,684,7,2048-04-10
5559,514,19,2040-00-16
5560,704,1,2020-09-12
5561,653,6,2020-10-12
5562,238,2,2021-04-04
5563,848,20,2020-01-10
5564,369,1,2023-06-17
5565,328,17,2023-09-02
5566,414,4,2023-06-20
5567,620,6,2021-01-21
5568,551,18,2022-01-05
5569,281,16,2022-10-08
5570,743,3,2022-04-19
5571,540,1,2099-03-02
5572,759,15,2023-08-14
5573,242,3,2020-10-17
5574,328,17,2020-12-15
5575,191,4,2023-10-19
5576,147,16,2022-03-15
5577,625,8,2022-09-12
5578,436,15,2020-07-08
5579,585,15,2020-06-07
5580,524,20,2020-04-17
5581,713,3,2021-02-22
5582,574,13,2021-12-25
5583,622,7,2022-04-27
5584,352,17,2021-02-28
5585,209,7,2020-11-05
5586,46,13,2071-03-08
5587,360,19,2023-07-18
5588,197,3,2022-05-03
5589,365,10,2022-08-02
5590,474,18,2096-10-01
5591,862,11,2045-09-05
5592,944,15,2038-04-02
5593,200,2,2020-10-14
5594,898,19,2023-02-10
5595,460,1,2023-03-07
5596,22,3,2023-04-10
5597,900,14,2021-04-08
5598,391,9,2022-08-20
5599,263,1,2020-12-02
5600,179,7,2020-06-15
5601,803,20,2022-10-26
5602,514,19,2021-01-19
5603,955,9,2023-04-22
5604,329,11,2021-09-11
5605,38,6,2020-10-10
5606,2,11,2080-04-21
5607,888,5,2021-06-12
5608,233,2,2020-05-01
5609,985,10,2022-03-27
5610,317,20,2023-11-27
5611,322,14,2021-07-05
5612,669,9,2021-09-14
5613,124,6,2021-09-07
5614,969,5,2022-09-23
5615,391,2,2022-04-14
5616,290,7,2023-04-29
5617,287,13,2021-06-30
5618,999,12,2020-06-05
5619,935,12,2022-06-26
5620,234,10,2023-09-06
5621,572,20,2022-11-20
5622,237,16,2020-11-26
5623,383,20,2020-03-04
5624,325,13,2020-10-14
5625,55,7,2023-04-30
5626,358,1,2023-07-17
5627,854,16,2086-06-07
5628,456,8,2023-04-27
5629,670,20,2020-05-08
5630,75,20,2021-12-18
5631,995,18,2023-04-16
5632,112,9,2021-10-22
5633,458,7,2023-07-07
5634,907,18,2022-10-11
5635,237,7,2023-09-13
5636,393,8,2021-02-02
5637,480,2,2021-01-27
5638,508,17,2023-01-16
5639,1000,4,2021-02-25
5640,875,18,2020-12-13
5641,479,8,2021-08-09
5642,881,7,2051-06-21
5643,80,1,2020-12-23
5644,680,11,2020-04-15
5645,793,14,2023-02-25
5646,490,18,2022-03-16
5647,101,9,2021-05-08
5648,709,3,2022-07-01
5649,343,20,2020-07-13
5650,158,10,2021-01-07
5651,579,8,2023-07-30
5652,860,7,2023-05-28
5653,638,4,2084-10-19
5654,822,20,2023-08-23
5655,237,4,2023-09-15
5656,23,5,2020-01-24
5657,111,14,2021-10-29
5658,72,18,2020-07-28
5659,585,14,2021-09-11
5660,220,19,2021-04-28
5661,73,18,2022-10-13
5662,572,2,2022-03-17
5663,577,20,2022-08-25
5664,199,20,2022-04-09
5665,324,16,2021-09-27
5666,9,8,2070-00-19
5667,453,15,2021-09-08
5668,412,15,2020-04-05
5669,329,13,2023-02-04
5670,247,18,2021-07-08
5671,969,5,2021-08-04
5672,992,11,2020-06-14
5673,557,14,2023-12-11
5674,876,2,2022-10-08
5675,537,14,2021-09-25
5676,524,11,2021-10-23
5677,815,19,2023-06-13
5678,177,14,2023-03-18
5679,537,5,2022-08-17
5680,83,9,2020-03-08
5681,261,18,2020-06-11
5682,18,14,2023-08-09
5683,224,8,2023-07-09
5684,52,4,2020-04-23
5685,658,7,2022-04-22
5686,765,7,2022-05-03
5687,867,16,2021-05-08
5688,460,14,2022-05-10
5689,233,16,2051-08-02
5690,195,17,2021-11-28
5691,411,4,2021-04-16
5692,344,6,2076-10-02
5693,824,15,2021-01-11
5694,791,17,2020-11-02
5695,261,6,2021-02-21
5696,530,4,2034-03-20
5697,200,9,2023-09-14
5698,183,15,2020-09-17
5699,350,13,2022-05-31
5700,888,9,2061-03-17
5701,864,16,2020-04-30
5702,665,3,2023-08-07
5703,748,12,2020-07-09
5704,465,19,2022-11-09
5705,956,6,2091-06-03
5706,565,16,2020-09-22
5707,158,20,2022-08-19
5708,937,3,2022-03-12
5709,892,9,2020-08-10
5710,433,12,2022-03-29
5711,901,16,2078-03-25
5712,852,19,2023-08-02
5713,411,10,2023-04-29
5714,131,7,2023-05-15
5715,696,3,2020-01-28
5716,641,20,2020-09-25
5717,968,3,2023-10-08
5718,751,13,2022-04-10
5719,71,10,2022-07-03
5720,540,19,2022-06-02
5721,107,1,2023-02-13
5722,134,14,2021-04-15
5723,499,8,2020-12-12
5724,728,17,2021-04-12
5725,626,1,2022-02-23
5726,479,12,2020-08-31
5727,995,12,2022-08-15
5728,80,18,2021-11-04
5729,343,19,2021-02-25
5730,820,10,2079-07-23
5731,57,12,2023-10-01
5732,729,7,2020-10-08
5733,561,15,2020-12-14
5734,78,11,2022-10-18
5735,421,12,2023-09-10
5736,83,12,2021-07-21
5737,497,15,2023-05-30
5738,478,4,2037-00-19
5739,984,4,2023-05-09
5740,985,20,2020-04-14
5741,36,18,2021-10-14
5742,607,16,2023-07-16
5743,113,3,2021-04-13
5744,384,14,2022-12-07
5745,130,10,2021-06-20
5746,884,6,2020-05-30
5747,275,12,2020-05-10
5748,829,16,2022-09-22
5749,113,7,2066-08-23
5750,468,2,2020-06-17
5751,592,12,2021-03-21
5752,18,2,2020-08-29
5753,888,5,2020-06-20
5754,188,4,2020-09-14
5755,424,19,2022-05-12
5756,648,15,2020-10-24
5757,249,14,2023-11-22
5758,979,13,2022-06-13
5759,650,5,2023-02-15
5760,603,6,2020-12-18
5761,641,3,2022-01-19
5762,327,1,2034-01-08
5763,353,18,2023-05-25
5764,799,2,2023-08-24
5765,535,17,2021-07-16
5766,661,17,2023-01-15
5767,28,8,2023-05-06
5768,855,17,2023-10-09
5769,718,20,2023-12-26
5770,301,17,2021-01-18
5771,985,18,2083-01-01
5772,313,8,2021-05-05
5773,793,20,2020-06-18
5774,614,6,2095-02-06
5775,196,14,2020-07-24
5776,502,14,2021-01-07
5777,392,5,2020-12-22
5778,992,20,2020-02-17
5779,591,16,2020-05-08
5780,605,1,2021-04-21
5781,544,5,2022-06-17
5782,932,5,2023-02-24
5783,335,5,2023-04-06
5784,376,1,2021-10-04
5785,163,19,2021-10-08
5786,136,17,2020-10-02
5787,6,11,2023-12-02
5788,146,17,2022-04-13
5789,692,8,2022-12-05
5790,165,18,2022-12-21
5791,682,18,2023-08-13
5792,14,10,2023-07-27
5793,159,1,2023-03-19
5794,874,4,2023-08-05
5795,93,12,2022-10-19
5796,912,5,2020-04-04
5797,316,1,2021-10-29
5798,256,3,2020-10-06
5799,515,4,2021-07-26
5800,106,8,2020-11-01
5801,202,12,2022-03-18
5802,609,3,2021-01-13
5803,458,14,2022-02-15
5804,781,18,2021-09-12
5805,65,9,2022-07-08
5806,876,2,2022-08-09
5807,393,9,2023-02-28
5808,338,1,2022-08-10
5809,589,5,2022-07-30
5810,939,10,2021-01-20
5811,324,19,2021-05-12
5812,712,13,2022-05-08
5813,337,14,2021-05-10
5814,96,16,2043-08-05
5815,955,8,2020-04-10
5816,664,17,2021-08-05
5817,737,18,2021-08-06
5818,835,11,2020-06-19
5819,952,19,2020-11-17
5820,110,11,2023-07-04
5821,450,12,2021-10-30
5822,357,3,2022-12-11
5823,106,13,2020-05-30
5824,447,8,2021-12-27
5825,238,2,2020-10-12
5826,907,13,2020-04-19
5827,705,17,2022-03-02
5828,651,2,2061-09-05
5829,210,3,2020-10-23
5830,43,1,2023-04-26
5831,148,8,2023-07-22
5832,960,5,2021-03-12
5833,28,12,2022-03-07
5834,751,11,2021-11-15
5835,66,10,2020-06-16
5836,204,11,2020-08-23
5837,285,5,2020-02-10
5838,755,2,2022-07-12
5839,906,8,2023-12-11
5840,338,11,2045-04-25
5841,993,8,2020-10-19
5842,326,4,2023-09-19
5843,167,11,2021-01-04
5844,984,19,2042-02-27
5845,691,12,2037-08-20
5846,964,12,2076-04-24
5847,494,13,2022-03-26
5848,183,12,2022-02-15
5849,920,20,2021-07-31
5850,714,12,2022-05-02
5851,728,16,2020-07-15
5852,652,14,2021-06-04
5853,949,19,2020-09-01
5854,148,9,2022-09-26
5855,182,5,2020-08-21
5856,816,11,2022-06-21
5857,820,3,2050-01-19
5858,809,17,2023-02-26
5859,744,6,2021-07-17
5860,155,18,2020-07-08
5861,256,3,2023-03-20
5862,25,6,2050-03-25
5863,906,15,2022-06-12
5864,682,19,2021-08-08
5865,723,16,2020-10-24
5866,377,11,2021-09-14
5867,773,2,2020-11-03
5868,248,8,2020-01-31
5869,998,11,2022-04-11
5870,659,10,2022-03-27
5871,600,18,2020-05-06
5872,630,1,2021-04-04
5873,637,19,2023-08-15
5874,96,18,2021-06-20
5875,357,10,2073-02-10
5876,263,6,2020-01-23
5877,643,17,2021-06-28
5878,939,20,2023-10-25
5879,980,14,2023-11-27
5880,590,20,2020-10-09
5881,358,4,2020-12-08
5882,906,10,2021-01-19
5883,592,12,2020-10-12
5884,300,9,2023-11-26
5885,130,1,2020-09-03
5886,816,17,2022-09-19
5887,388,6,2023-04-23
5888,601,5,2022-08-08
5889,52,19,2021-02-10
5890,466,15,2020-06-17
5891,101,7,2021-10-02
5892,572,14,2022-06-08
5893,124,5,2021-09-13
5894,660,1,2020-09-27
5895,764,11,2021-12-13
5896,923,6,2022-08-05
5897,507,7,2022-07-10
5898,426,3,2023-01-04
5899,373,2,2023-11-18
5900,621,12,2022-03-19
5901,421,16,2022-12-02
5902,644,4,2023-04-18
5903,441,11,2022-04-21
5904,531,18,2044-08-13
5905,458,1,2020-12-14
5906,35,10,2023-08-31
5907,257,7,2023-05-03
5908,672,16,2077-10-01
5909,209,5,2021-12-09
5910,91,5,2022-01-29
5911,300,19,2022-06-22
5912,17,5,2021-10-10
5913,165,15,2023-05-13
5914,489,12,2021-06-16
5915,850,2,2022-02-06
5916,49,3,2022-03-20
5917,205,1,2021-03-19
5918,835,18,2021-01-22
5919,799,20,2020-10-31
5920,469,17,2022-11-04
5921,909,15,2021-03-15
5922,981,1,2021-07-29
5923,420,9,2020-05-17
5924,936,9,2020-02-18
5925,884,1,2021-08-11
5926,389,14,2021-10-31
5927,470,9,2022-01-07
5928,757,2,2022-03-03
5929,427,12,2023-07-26
5930,507,16,2083-05-17
5931,103,11,2023-01-07
5932,732,7,2021-04-23
5933,375,3,2022-04-07
5934,329,10,2023-08-12
5935,732,12,2056-08-01
5936,188,13,2087-10-18
5937,134,13,2021-10-29
5938,964,2,2020-11-15
5939,879,18,2023-08-30
5940,899,5,2079-03-07
5941,526,12,2020-10-15
5942,690,11,2020-06-01
5943,901,4,2023-01-22
5944,491,17,2023-02-28
5945,311,18,2020-10-22
5946,599,20,2020-12-11
5947,184,4,2023-11-07
5948,163,15,2022-05-07
5949,597,19,2020-02-28
5950,439,2,2022-06-12
5951,881,6,2023-06-08
5952,308,14,2020-03-06
5953,846,8,2021-06-13
5954,360,3,2022-07-05
5955,204,19,2022-11-09
5956,630,9,2022-10-08
5957,557,7,2020-03-16
5958,109,13,2023-12-30
5959,21,12,2023-06-20
5960,559,5,2023-04-29
5961,458,17,2041-08-03
5962,846,19,2020-04-04
5963,630,16,2020-10-20
5964,76,10,2021-02-06
5965,145,3,2021-08-15
5966,127,11,2020-02-15
5967,253,4,2023-11-18
5968,473,13,2020-10-12
5969,109,20,2021-08-20
5970,418,4,2022-02-16
5971,472,7,2021-11-14
5972,457,18,2021-04-30
5973,578,5,2020-05-22
5974,160,15,2021-03-16
5975,625,14,2034-00-15
5976,773,13,2021-02-02
5977,125,4,2020-12-27
5978,729,19,2022-09-13
5979,681,14,2020-01-18
5980,192,12,2020-03-02
5981,556,8,2021-07-05
5982,420,10,2046-00-22
5983,226,12,2021-12-21
5984,414,5,2021-08-03
5985,87,18,2023-02-22
5986,427,19,2020-04-29
5987,44,3,2020-03-28
5988,785,13,2085-02-18
5989,939,4,2056-03-14
5990,472,9,2020-12-15
5991,695,7,2022-10-29
5992,82,1,2020-09-29
5993,977,17,2020-12-22
5994,338,10,2023-05-26
5995,884,13,2020-02-19
5996,201,5,2020-06-22
5997,776,8,2021-04-21
5998,465,3,2086-05-08
5999,182,13,2022-12-08
6000,476,15,2021-12-21
6001,671,15,2055-08-11
6002,52,18,2021-06-26
6003,634,6,2022-12-12
6004,931,19,2021-03-04
6005,86,19,2088-04-03
6006,960,19,2023-06-22
6007,297,4,2021-07-20
6008,776,15,2021-12-10
6009,671,17,2023-09-22
6010,61,11,2023-07-21
6011,601,1,2020-05-03
6012,722,15,2020-05-19
6013,324,18,2020-12-24
6014,65,16,2023-05-21
6015,45,5,2023-10-14
6016,852,8,2020-06-21
6017,533,9,2020-08-24
6018,322,1,2022-11-17
6019,793,13,2020-10-14
6020,868,16,2020-08-04
6021,101,11,2023-12-02
6022,122,15,2023-05-08
6023,201,15,2022-12-12
6024,487,15,2021-06-05
6025,571,14,2023-12-09
6026,504,7,2020-02-15
6027,502,6,2022-06-16
6028,45,14,2021-09-24
6029,946,20,2020-07-17
6030,816,1,2022-06-06
6031,314,10,2041-09-10
6032,354,18,2020-01-20
6033,753,4,2020-05-04
6034,301,17,2021-03-27
6035,971,16,2021-09-09
6036,228,1,2100-05-09
6037,45,15,2021-08-28
6038,780,18,2020-08-31
6039,786,19,2021-11-01
6040,129,10,2020-08-07
6041,281,11,2021-09-01
6042,426,4,2022-02-01
6043,182,6,2023-02-06
6044,672,1,2021-03-13
6045,443,2,2020-07-21
6046,927,10,2020-09-11
6047,30,7,2022-08-15
6048,850,5,2022-07-10
6049,29,9,2020-04-20
6050,57,15,2022-08-01
6051,51,2,2023-08-21
6052,754,4,2023-01-18
6053,173,18,2021-04-11
6054,423,14,2020-08-16
6055,446,17,2021-01-24
6056,897,19,2021-05-26
6057,500,16,2021-03-16
6058,853,14,2022-03-02
6059,26,5,2021-09-26
6060,45,11,2022-07-20
6061,158,19,2023-10-20
6062,817,10,2044-04-28
6063,987,20,2037-05-10
6064,636,12,2021-02-10
6065,398,8,2022-03-16
6066,243,7,2020-07-19
6067,23,2,2022-12-26
6068,307,3,2020-11-02
6069,847,6,2022-10-27
6070,526,2,2022-01-22
6071,372,17,2020-04-13
6072,716,14,2022-12-03
6073,600,14,2021-12-26
6074,233,4,2021-10-09
6075,54,11,2023-02-21
6076,285,15,2020-03-25
6077,549,8,2021-08-23
6078,425,12,2020-08-26
6079,91,1,2022-07-16
6080,1000,5,2021-03-09
6081,860,8,2022-02-05
6082,615,6,2022-01-07
6083,372,2,2022-09-05
6084,770,9,2023-07-16
6085,419,7,2020-01-13
6086,410,7,2022-09-04
6087,246,2,2023-12-25
6088,321,15,2022-11-28
6089,676,18,2021-05-21
6090,363,4,2021-03-26
6091,809,8,2023-06-26
6092,156,9,2020-11-11
6093,279,12,2022-04-07
6094,366,13,2022-05-22
6095,857,10,2023-11-02
6096,835,16,2023-08-09
6097,928,13,2021-12-07
6098,665,10,2022-12-10
6099,813,1,2021-02-10
6100,852,13,2021-05-21
6101,370,5,2020-01-04
6102,976,12,2020-02-28
6103,802,6,2021-12-04
6104,274,12,2020-10-20
6105,277,16,2070-10-21
6106,135,12,2023-04-04
6107,9,11,2022-08-10
6108,807,5,2022-12-10
6109,381,8,2021-08-27
6110,433,10,2022-08-07
6111,204,1,2021-06-07
6112,634,1,2020-10-31
6113,244,13,2020-07-25
6114,533,2,2023-12-15
6115,954,20,2022-12-05
6116,163,10,2079-09-26
6117,131,20,2020-07-28
6118,774,12,2020-11-27
6119,950,6,2021-05-27
6120,120,6,2021-02-12
6121,92,2,2023-08-17
6122,619,11,2021-04-29
6123,329,19,2020-08-12
6124,799,15,2023-07-03
6125,679,16,2021-07-29
6126,68,13,2020-10-08
6127,580,10,2020-06-23
6128,660,13,2020-05-20
6129,758,2,2035-08-28
6130,767,8,2021-01-10
6131,498,5,2021-01-18
6132,198,15,2022-03-07
6133,965,5,2023-04-23
6134,554,10,2021-10-19
6135,647,18,2021-04-23
6136,796,15,2036-06-10
6137,652,15,2020-12-09
6138,492,15,2021-03-09
6139,525,15,2022-11-08
6140,266,11,2021-07-02
6141,392,5,2021-12-12
6142,95,12,2022-01-07
6143,986,9,2055-00-22
6144,438,13,2022-12-12
6145,581,15,2021-01-12
6146,129,8,2021-04-02
6147,788,7,2022-10-12
6148,556,10,2020-06-08
6149,235,17,2021-04-22
6150,703,12,2021-05-08
6151,272,5,2021-11-13
6152,545,17,2022-07-17
6153,356,17,2020-08-20
6154,41,9,2020-02-22
6155,48,14,2020-12-06
6156,721,5,2022-07-07
6157,900,4,2020-07-14
6158,718,20,2023-04-04
6159,970,18,2021-07-05
6160,673,18,2022-09-30
6161,975,13,2023-02-21
6162,101,18,2021-01-09
6163,201,19,2022-09-09
6164,266,3,2020-05-28
6165,312,13,2020-04-14
6166,304,3,2022-05-17
6167,129,18,2020-06-18
6168,113,1,2023-03-11
6169,790,5,2023-11-28
6170,545,5,2032-05-25
6171,910,13,2056-08-15
6172,867,9,2023-11-13
6173,800,4,2021-08-31
6174,706,14,2023-11-08
6175,163,10,2021-08-02
6176,429,4,2020-02-08
6177,734,1,2020-11-22
6178,169,7,2020-10-29
6179,363,2,2022-08-14
6180,404,13,2020-05-02
6181,3,8,2022-09-19
6182,922,17,2021-12-16
6183,791,10,2023-05-27
6184,612,3,2020-11-22
6185,191,20,2023-12-18
6186,513,1,2023-02-15
6187,441,19,2020-02-25
6188,968,11,2023-02-18
6189,196,11,2053-06-12
6190,712,17,2020-09-28
6191,221,15,2021-11-13
6192,374,17,2085-06-05
6193,726,1,2093-05-22
6194,586,3,2021-07-13
6195,80,8,2020-10-02
6196,688,17,2021-04-03
6197,660,19,2023-10-02
6198,811,7,2020-01-07
6199,455,20,2021-06-09
6200,844,10,2022-10-03
6201,148,7,2020-12-15
6202,105,11,2023-04-12
6203,591,3,2023-03-06
6204,442,2,2022-11-22
6205,563,10,2023-10-31
6206,421,11,2023-09-07
6207,274,18,2022-10-05
6208,741,17,2023-07-07
6209,233,14,2022-01-19
6210,84,15,2021-04-26
6211,200,4,2021-10-12
6212,8,17,2022-05-06
6213,863,16,2023-02-08
6214,852,10,2022-03-11
6215,173,12,2021-04-25
6216,530,16,2022-06-16
6217,985,5,2020-04-09
6218,233,19,2020-08-20
6219,736,7,2022-09-11
6220,237,8,2020-02-29
6221,863,10,2023-03-15
6222,679,2,2020-07-10
6223,233,12,2023-07-18
6224,60,10,2022-12-11
6225,126,10,2021-07-22
6226,851,10,2022-12-02
6227,373,13,2081-00-13
6228,845,16,2023-06-05
6229,196,6,2023-06-24
6230,600,16,2023-07-29
6231,581,5,2023-06-12
6232,43,18,2070-01-26
6233,772,8,2021-02-25
6234,835,16,2022-08-25
6235,538,2,2021-09-09
6236,706,15,2095-03-11
6237,2,19,2021-02-10
6238,363,19,2020-10-08
6239,26,19,2021-07-04
6240,618,10,2022-10-22
6241,32,13,2048-00-19
6242,506,14,2020-07-19
6243,465,17,2021-06-16
6244,667,8,2020-09-22
6245,687,11,2022-03-20
6246,246,8,2023-01-20
