item_id,transaction_id,product_id,quantity,unit_price,discount,tax
50216,34462,328,1,457.85,45.79,22.89
50217,46535,428,2,298.22,29.82,14.91
50218,23299,281,1,0.0,0.0,0.0
50219,16129,461,23,352.99,35.3,17.65
50220,18094,482,61,187.21,18.72,9.36
50221,43911,270,31,56.98,5.7,2.85
50222,41574,191,6,158.55,15.86,7.93
50223,30344,33,91,84.49,8.45,4.22
50224,47094,473,44,199.43,19.94,9.97
50225,38231,317,12,367.36,36.74,18.37
50226,28456,58,0,12.26,1.23,0.61
50227,25839,304,1,121.32,12.13,6.07
50228,49544,15,80,31.79,3.18,1.59
50229,24178,219,38,126.15,12.62,6.31
50230,6013,103,31,449.22,44.92,22.46
50231,30585,317,33,367.36,36.74,18.37
50232,46230,227,36,367.35,36.74,18.37
50233,29918,180,55,123.93,12.39,6.2
50234,8020,440,0,0.0,0.0,0.0
50235,11608,460,2,186.53,18.65,9.33
50236,36080,328,2,457.85,45.79,22.89
50237,6443,133,2,347.6,34.76,17.38
50238,25434,332,67,132.72,13.27,6.64
50239,27925,220,1,231.42,23.14,11.57
50240,27861,465,1,39.74,3.97,1.99
50241,9890,390,3,266.7,26.67,13.34
50242,33710,373,2,52.53,5.25,2.63
50243,24504,108,2,124.55,12.46,6.23
50244,41454,115,10,0.0,0.0,0.0
50245,37693,8,1,194.8,19.48,9.74
50246,2166,28,92,371.76,37.18,18.59
50247,36876,148,1,384.06,38.41,19.2
50248,6546,84,90,157.02,15.7,7.85
50249,41709,404,2,0.0,0.0,0.0
50250,40286,425,94,160.75,16.07,8.04
50251,12787,455,1,0.0,0.0,0.0
50252,36924,154,1,277.94,27.79,13.9
50253,38993,385,22,151.94,15.19,7.6
50254,27186,255,82,147.12,14.71,7.36
50255,38057,253,86,0.0,0.0,0.0
50256,11715,316,77,312.78,31.28,15.64
50257,1781,376,0,123.74,12.37,6.19
50258,9218,125,0,66.95,6.7,3.35
50259,27659,192,0,165.74,16.57,8.29
50260,39133,332,1,132.72,13.27,6.64
50261,11588,361,44,156.28,15.63,7.81
50262,16309,195,37,257.26,25.73,12.86
50263,6332,331,32,401.4,40.14,20.07
50264,48457,61,0,386.74,38.67,19.34
50265,19017,54,2,135.76,13.58,6.79
50266,8659,471,86,474.24,47.42,23.71
50267,45470,107,0,283.0,28.3,14.15
50268,46364,37,1,416.79,41.68,20.84
50269,48971,40,32,366.8,36.68,18.34
50270,8197,376,90,123.74,12.37,6.19
50271,7335,102,65,172.73,17.27,8.64
50272,37549,151,77,237.42,23.74,11.87
50273,12309,380,0,330.05,33.01,16.5
50274,28748,452,64,440.74,44.07,22.04
50275,36387,316,63,312.78,31.28,15.64
50276,25700,197,71,228.86,22.89,11.44
50277,8034,398,1,298.47,29.85,14.92
50278,46787,338,42,338.94,33.89,16.95
50279,43431,476,90,371.22,37.12,18.56
50280,41873,412,84,400.64,40.06,20.03
50281,43622,188,93,0.0,0.0,0.0
50282,6884,144,0,338.37,33.84,16.92
50283,29905,32,42,378.14,37.81,18.91
50284,16274,219,58,126.15,12.62,6.31
50285,44708,263,53,241.33,24.13,12.07
50286,26267,450,29,237.41,23.74,11.87
50287,29346,43,83,232.62,23.26,11.63
50288,30573,330,56,287.89,28.79,14.39
50289,27452,149,4,15.02,1.5,0.75
50290,17490,398,1,298.47,29.85,14.92
50291,41842,376,1,123.74,12.37,6.19
50292,16580,256,93,139.48,13.95,6.97
50293,39737,140,79,0.0,0.0,0.0
50294,28753,460,2,186.53,18.65,9.33
50295,624,165,30,132.57,13.26,6.63
50296,8833,86,17,172.85,17.29,8.64
50297,37393,354,0,62.91,6.29,3.15
50298,9175,414,2,254.15,25.42,12.71
50299,6102,132,0,65.92,6.59,3.3
50300,21316,256,15,139.48,13.95,6.97
50301,40038,399,14,94.93,9.49,4.75
50302,2731,340,1,178.02,17.8,8.9
50303,20101,352,84,132.6,13.26,6.63
50304,30449,370,0,0.0,0.0,0.0
50305,37893,261,2,7.13,0.71,0.36
50306,46924,495,8,51.96,5.2,2.6
50307,43202,368,98,214.53,21.45,10.73
50308,36700,244,1,33.83,3.38,1.69
50309,30899,60,59,126.12,12.61,6.31
50310,9653,283,2,488.59,48.86,24.43
50311,4942,190,73,323.58,32.36,16.18
50312,32202,11,0,274.17,27.42,13.71
50313,11563,277,69,398.95,39.9,19.95
50314,34576,329,1,243.9,24.39,12.2
50315,28345,180,72,123.93,12.39,6.2
50316,40013,99,45,390.45,39.05,19.52
50317,41602,80,38,395.91,39.59,19.8
50318,1402,117,1,173.93,17.39,8.7
50319,5212,47,23,377.6,37.76,18.88
50320,12874,341,55,139.41,13.94,6.97
50321,2760,200,5,188.49,18.85,9.42
50322,11283,104,49,368.12,36.81,18.41
50323,14735,416,90,480.59,48.06,24.03
50324,17725,115,2,0.0,0.0,0.0
50325,14292,336,60,151.01,15.1,7.55
50326,29473,299,2,318.86,31.89,15.94
50327,27286,361,21,156.28,15.63,7.81
50328,3389,480,0,218.45,21.84,10.92
50329,22336,54,1,135.76,13.58,6.79
50330,48118,80,16,395.91,39.59,19.8
50331,28665,448,39,435.85,43.59,21.79
50332,10299,72,37,0.0,0.0,0.0
50333,47135,378,1,146.2,14.62,7.31
50334,21976,273,0,0.0,0.0,0.0
50335,34454,176,61,316.36,31.64,15.82
50336,24037,445,1,84.23,8.42,4.21
50337,8987,423,87,133.94,13.39,6.7
50338,39687,447,0,59.54,5.95,2.98
50339,11010,35,81,478.66,47.87,23.93
50340,44764,93,1,395.1,39.51,19.76
50341,4351,265,4,428.47,42.85,21.42
50342,18961,76,0,212.91,21.29,10.65
50343,14870,423,90,133.94,13.39,6.7
50344,6396,56,35,309.32,30.93,15.47
50345,2098,391,100,85.25,8.53,4.26
50346,1534,148,2,384.06,38.41,19.2
50347,1260,263,90,241.33,24.13,12.07
50348,39350,222,1,316.46,31.65,15.82
50349,26234,419,80,0.0,0.0,0.0
50350,38425,346,68,172.21,17.22,8.61
50351,44556,153,84,275.19,27.52,13.76
50352,7359,287,52,471.26,47.13,23.56
50353,25051,371,68,444.27,44.43,22.21
50354,34658,275,2,41.19,4.12,2.06
50355,28829,305,0,50.94,5.09,2.55
50356,12995,197,50,228.86,22.89,11.44
50357,8932,199,79,41.56,4.16,2.08
50358,48349,394,71,0.0,0.0,0.0
50359,37250,381,79,0.0,0.0,0.0
50360,43053,197,28,228.86,22.89,11.44
50361,30751,302,94,136.69,13.67,6.83
50362,43273,314,3,43.55,4.35,2.18
50363,3332,77,43,406.64,40.66,20.33
50364,8084,193,84,12.05,1.21,0.6
50365,2740,357,88,438.69,43.87,21.93
50366,1822,436,16,302.86,30.29,15.14
50367,18154,389,78,133.1,13.31,6.66
50368,28757,499,0,172.29,17.23,8.61
50369,8624,239,0,408.25,40.83,20.41
50370,15855,233,2,214.07,21.41,10.7
50371,18458,346,7,172.21,17.22,8.61
50372,31888,114,80,123.32,12.33,6.17
50373,13022,174,0,464.89,46.49,23.24
50374,2413,469,81,235.97,23.6,11.8
50375,13726,320,86,423.99,42.4,21.2
50376,36997,235,31,0.0,0.0,0.0
50377,31877,122,63,338.56,33.86,16.93
50378,34096,405,31,470.78,47.08,23.54
50379,48591,269,0,0.0,0.0,0.0
50380,7871,225,23,67.99,6.8,3.4
50381,46130,192,2,165.74,16.57,8.29
50382,2019,99,10,390.45,39.05,19.52
50383,42011,58,2,12.26,1.23,0.61
50384,34987,355,78,102.18,10.22,5.11
50385,24879,90,2,385.55,38.56,19.28
50386,42790,214,1,316.94,31.69,15.85
50387,19461,250,6,219.72,21.97,10.99
50388,5857,66,88,0.0,0.0,0.0
50389,35788,384,9,406.03,40.6,20.3
50390,8225,307,22,324.0,32.4,16.2
50391,11619,353,72,0.0,0.0,0.0
50392,23687,283,25,488.59,48.86,24.43
50393,12097,90,2,385.55,38.56,19.28
50394,39882,446,15,101.72,10.17,5.09
50395,45966,318,0,145.29,14.53,7.26
50396,22544,82,45,247.82,24.78,12.39
50397,12756,151,7,237.42,23.74,11.87
50398,32600,41,46,418.65,41.87,20.93
50399,49076,184,21,50.71,5.07,2.54
50400,3395,276,44,189.03,18.9,9.45
50401,40678,43,92,232.62,23.26,11.63
50402,34957,389,21,133.1,13.31,6.66
50403,1898,293,2,232.61,23.26,11.63
50404,17627,123,47,425.14,42.51,21.26
50405,17006,216,68,494.0,49.4,24.7
50406,3502,271,2,458.68,45.87,22.93
50407,18035,103,76,449.22,44.92,22.46
50408,11079,26,91,184.78,18.48,9.24
50409,28431,321,2,0.0,0.0,0.0
50410,15827,176,2,316.36,31.64,15.82
50411,9663,464,85,181.88,18.19,9.09
50412,28776,176,2,316.36,31.64,15.82
50413,15229,464,17,181.88,18.19,9.09
50414,5078,446,70,101.72,10.17,5.09
50415,44823,400,32,439.34,43.93,21.97
50416,17309,103,8,449.22,44.92,22.46
50417,140,13,2,438.33,43.83,21.92
50418,15979,43,40,232.62,23.26,11.63
50419,4790,331,92,401.4,40.14,20.07
50420,24495,176,2,316.36,31.64,15.82
50421,29145,454,0,112.73,11.27,5.64
50422,20624,261,2,7.13,0.71,0.36
50423,16883,465,0,39.74,3.97,1.99
50424,40310,436,11,302.86,30.29,15.14
50425,1616,151,4,237.42,23.74,11.87
50426,4079,351,70,469.12,46.91,23.46
50427,47216,175,1,190.55,19.06,9.53
50428,8164,104,38,368.12,36.81,18.41
50429,22934,411,39,223.51,22.35,11.18
50430,26144,329,1,243.9,24.39,12.2
50431,42314,4,76,150.76,15.08,7.54
50432,33944,272,22,470.78,47.08,23.54
50433,36554,27,83,374.08,37.41,18.7
50434,25030,193,20,12.05,1.21,0.6
50435,33940,135,38,0.0,0.0,0.0
50436,5305,148,0,384.06,38.41,19.2
50437,34209,281,2,0.0,0.0,0.0
50438,18809,400,87,439.34,43.93,21.97
50439,16365,452,45,440.74,44.07,22.04
50440,3423,429,2,368.59,36.86,18.43
50441,37106,344,2,46.38,4.64,2.32
50442,34071,447,1,59.54,5.95,2.98
50443,24792,434,93,179.4,17.94,8.97
50444,20367,198,55,166.31,16.63,8.32
50445,36916,31,12,24.96,2.5,1.25
50446,27853,85,90,0.0,0.0,0.0
50447,40727,36,83,413.85,41.39,20.69
50448,25043,322,10,416.19,41.62,20.81
50449,5933,170,32,132.13,13.21,6.61
50450,39884,276,43,189.03,18.9,9.45
50451,20931,338,48,338.94,33.89,16.95
50452,5739,314,67,43.55,4.35,2.18
50453,19140,479,2,423.96,42.4,21.2
50454,43612,285,2,295.69,29.57,14.78
50455,35891,137,42,314.89,31.49,15.74
50456,41799,58,1,12.26,1.23,0.61
50457,38067,185,0,47.92,4.79,2.4
50458,2738,157,90,473.48,47.35,23.67
50459,47854,45,1,477.51,47.75,23.88
50460,24462,489,0,475.57,47.56,23.78
50461,8909,214,93,316.94,31.69,15.85
50462,28416,61,0,386.74,38.67,19.34
50463,27974,398,0,298.47,29.85,14.92
50464,39826,401,25,107.24,10.72,5.36
50465,43773,480,31,218.45,21.84,10.92
50466,41401,292,2,9.63,0.96,0.48
50467,20445,22,54,266.89,26.69,13.34
50468,48892,5,35,348.67,34.87,17.43
50469,42398,326,100,410.34,41.03,20.52
50470,21882,46,66,286.66,28.67,14.33
50471,7075,202,18,499.02,49.9,24.95
50472,28909,162,21,0.0,0.0,0.0
50473,32386,287,85,471.26,47.13,23.56
50474,48640,152,64,338.46,33.85,16.92
50475,2332,290,49,206.64,20.66,10.33
50476,21220,366,25,327.87,32.79,16.39
50477,2964,416,81,480.59,48.06,24.03
50478,27504,267,46,316.31,31.63,15.82
50479,30706,112,54,63.08,6.31,3.15
50480,32527,313,1,494.49,49.45,24.72
50481,33949,18,43,278.93,27.89,13.95
50482,33011,327,88,429.84,42.98,21.49
50483,11305,358,94,205.64,20.56,10.28
50484,36195,99,46,390.45,39.05,19.52
50485,46404,186,87,0.0,0.0,0.0
50486,41936,298,35,275.41,27.54,13.77
50487,49322,274,51,82.56,8.26,4.13
50488,18182,342,53,313.26,31.33,15.66
50489,5735,216,28,494.0,49.4,24.7
50490,47008,270,9,56.98,5.7,2.85
50491,41549,121,6,385.16,38.52,19.26
50492,35958,175,0,190.55,19.06,9.53
50493,2978,178,22,293.19,29.32,14.66
50494,12075,388,73,368.4,36.84,18.42
50495,33795,248,65,431.65,43.16,21.58
50496,25654,201,59,149.42,14.94,7.47
50497,35821,58,0,12.26,1.23,0.61
50498,30935,113,18,252.14,25.21,12.61
50499,1938,272,0,470.78,47.08,23.54
50500,21592,337,47,283.19,28.32,14.16
50501,6282,303,2,459.07,45.91,22.95
50502,43954,325,46,233.06,23.31,11.65
50503,25120,286,0,0.0,0.0,0.0
50504,6151,259,86,0.0,0.0,0.0
50505,10828,224,79,315.85,31.59,15.79
50506,33855,390,88,266.7,26.67,13.34
50507,40837,308,88,115.26,11.53,5.76
50508,20847,320,36,423.99,42.4,21.2
50509,1854,133,2,347.6,34.76,17.38
50510,1107,59,96,0.0,0.0,0.0
50511,14332,150,1,108.22,10.82,5.41
50512,29675,414,1,254.15,25.42,12.71
50513,47387,97,2,428.37,42.84,21.42
50514,19253,397,11,353.71,35.37,17.69
50515,46341,77,50,406.64,40.66,20.33
50516,22060,230,24,40.06,4.01,2.0
50517,42533,459,2,13.34,1.33,0.67
50518,33543,464,1,181.88,18.19,9.09
50519,36623,73,2,74.72,7.47,3.74
50520,14577,323,28,461.82,46.18,23.09
50521,43720,458,1,437.66,43.77,21.88
50522,42090,8,0,194.8,19.48,9.74
50523,3281,240,0,23.76,2.38,1.19
50524,7179,5,4,348.67,34.87,17.43
50525,10174,340,0,178.02,17.8,8.9
50526,49982,308,27,115.26,11.53,5.76
50527,49476,313,0,494.49,49.45,24.72
50528,22383,125,2,66.95,6.7,3.35
50529,15935,6,0,444.62,44.46,22.23
50530,1207,71,2,53.51,5.35,2.68
50531,28964,410,2,180.51,18.05,9.03
50532,34431,393,2,221.81,22.18,11.09
50533,31790,178,2,293.19,29.32,14.66
50534,22243,291,50,388.72,38.87,19.44
50535,7334,408,87,380.01,38.0,19.0
50536,24658,472,58,0.0,0.0,0.0
50537,9293,249,64,295.57,29.56,14.78
50538,48311,128,0,270.66,27.07,13.53
50539,7192,339,76,224.96,22.5,11.25
50540,27463,25,91,195.53,19.55,9.78
50541,17791,68,81,379.94,37.99,19.0
50542,41911,103,6,449.22,44.92,22.46
50543,22716,67,14,379.47,37.95,18.97
50544,8883,341,19,139.41,13.94,6.97
50545,43162,224,0,315.85,31.59,15.79
50546,49099,378,0,146.2,14.62,7.31
50547,17862,127,1,276.77,27.68,13.84
50548,39506,50,0,443.38,44.34,22.17
50549,20554,22,20,266.89,26.69,13.34
50550,21703,458,2,437.66,43.77,21.88
50551,15588,274,21,82.56,8.26,4.13
50552,43702,162,50,0.0,0.0,0.0
50553,7926,216,29,494.0,49.4,24.7
50554,14438,118,49,433.47,43.35,21.67
50555,44398,212,71,385.44,38.54,19.27
50556,24762,264,74,166.9,16.69,8.35
50557,6130,55,1,194.14,19.41,9.71
50558,10341,333,71,13.64,1.36,0.68
50559,3244,388,75,368.4,36.84,18.42
50560,42196,247,63,0.0,0.0,0.0
50561,45898,390,87,266.7,26.67,13.34
50562,4091,347,22,160.73,16.07,8.04
50563,44692,306,85,420.07,42.01,21.0
50564,4540,152,99,338.46,33.85,16.92
50565,7310,495,72,51.96,5.2,2.6
50566,38183,331,34,401.4,40.14,20.07
50567,4012,226,0,81.04,8.1,4.05
50568,1876,113,93,252.14,25.21,12.61
50569,32116,68,28,379.94,37.99,19.0
50570,45287,433,40,312.62,31.26,15.63
50571,29210,198,38,166.31,16.63,8.32
50572,17337,67,14,379.47,37.95,18.97
50573,48997,474,56,459.73,45.97,22.99
50574,32688,259,91,0.0,0.0,0.0
50575,17030,432,53,78.64,7.86,3.93
50576,15715,297,2,0.0,0.0,0.0
50577,47697,419,33,0.0,0.0,0.0
50578,4609,215,1,439.46,43.95,21.97
50579,11064,344,2,46.38,4.64,2.32
50580,16586,403,23,18.93,1.89,0.95
50581,2221,179,0,292.93,29.29,14.65
50582,26265,199,28,41.56,4.16,2.08
50583,38532,64,0,296.15,29.61,14.81
50584,1384,233,24,214.07,21.41,10.7
50585,24440,262,25,108.28,10.83,5.41
50586,38154,35,57,478.66,47.87,23.93
50587,22663,369,31,66.61,6.66,3.33
50588,41281,122,41,338.56,33.86,16.93
50589,16682,76,64,212.91,21.29,10.65
50590,7682,451,32,0.0,0.0,0.0
50591,15102,471,29,474.24,47.42,23.71
50592,17907,410,0,180.51,18.05,9.03
50593,36020,296,0,425.79,42.58,21.29
50594,49497,383,53,272.47,27.25,13.62
50595,23483,456,36,184.25,18.43,9.21
50596,32037,157,17,473.48,47.35,23.67
50597,42882,28,0,371.76,37.18,18.59
50598,38993,343,45,365.09,36.51,18.25
50599,23527,352,46,132.6,13.26,6.63
50600,16909,116,1,39.14,3.91,1.96
50601,3964,32,38,378.14,37.81,18.91
50602,13829,75,47,346.88,34.69,17.34
50603,46481,46,44,286.66,28.67,14.33
50604,5690,410,65,180.51,18.05,9.03
50605,48888,353,23,0.0,0.0,0.0
50606,12796,32,100,378.14,37.81,18.91
50607,6219,234,26,323.08,32.31,16.15
50608,45880,56,1,309.32,30.93,15.47
50609,34446,71,57,53.51,5.35,2.68
50610,41273,325,17,233.06,23.31,11.65
50611,1357,376,1,123.74,12.37,6.19
50612,263,335,82,189.58,18.96,9.48
50613,40299,459,0,13.34,1.33,0.67
50614,10585,212,78,385.44,38.54,19.27
50615,41695,468,2,0.0,0.0,0.0
50616,49392,254,51,360.26,36.03,18.01
50617,41965,224,1,315.85,31.59,15.79
50618,37000,414,1,254.15,25.42,12.71
50619,43543,110,52,0.0,0.0,0.0
50620,40586,192,1,165.74,16.57,8.29
50621,13873,376,0,123.74,12.37,6.19
50622,3974,73,1,74.72,7.47,3.74
50623,11887,473,30,199.43,19.94,9.97
50624,26830,2,89,163.47,16.35,8.17
50625,2187,291,1,388.72,38.87,19.44
50626,28278,404,0,0.0,0.0,0.0
50627,30871,50,2,443.38,44.34,22.17
50628,44990,237,13,435.52,43.55,21.78
50629,21287,358,77,205.64,20.56,10.28
50630,36367,234,99,323.08,32.31,16.15
50631,33402,195,18,257.26,25.73,12.86
50632,579,39,1,0.0,0.0,0.0
50633,31735,154,80,277.94,27.79,13.9
50634,19825,364,96,83.58,8.36,4.18
50635,25198,457,2,459.15,45.91,22.96
50636,45117,429,76,368.59,36.86,18.43
50637,10394,391,77,85.25,8.53,4.26
50638,30630,389,89,133.1,13.31,6.66
50639,17647,449,64,478.76,47.88,23.94
50640,13832,67,66,379.47,37.95,18.97
50641,45088,348,59,0.0,0.0,0.0
50642,35173,238,1,279.0,27.9,13.95
50643,46539,45,1,477.51,47.75,23.88
50644,7338,113,92,252.14,25.21,12.61
50645,5221,267,64,316.31,31.63,15.82
50646,22628,299,70,318.86,31.89,15.94
50647,39080,210,17,304.74,30.47,15.24
50648,36063,99,92,390.45,39.05,19.52
50649,17567,299,41,318.86,31.89,15.94
50650,35121,380,18,330.05,33.01,16.5
50651,9233,154,0,277.94,27.79,13.9
50652,32469,371,51,444.27,44.43,22.21
50653,15317,141,70,472.81,47.28,23.64
50654,17092,350,49,0.0,0.0,0.0
50655,36205,249,94,295.57,29.56,14.78
50656,27950,454,1,112.73,11.27,5.64
50657,25440,77,51,406.64,40.66,20.33
50658,47203,96,0,21.92,2.19,1.1
50659,47255,47,64,377.6,37.76,18.88
50660,11468,364,34,83.58,8.36,4.18
50661,49709,90,65,385.55,38.56,19.28
50662,37594,251,71,137.15,13.72,6.86
50663,256,351,2,469.12,46.91,23.46
50664,6921,478,56,222.37,22.24,11.12
50665,18049,399,5,94.93,9.49,4.75
50666,11818,95,56,56.87,5.69,2.84
50667,23144,408,71,380.01,38.0,19.0
50668,36035,310,98,41.19,4.12,2.06
50669,29946,201,70,149.42,14.94,7.47
50670,14827,320,78,423.99,42.4,21.2
50671,27748,55,0,194.14,19.41,9.71
50672,41570,135,2,0.0,0.0,0.0
50673,23017,119,4,21.42,2.14,1.07
50674,17973,491,93,337.96,33.8,16.9
50675,37024,386,11,160.62,16.06,8.03
50676,5957,97,65,428.37,42.84,21.42
50677,15510,479,1,423.96,42.4,21.2
50678,44660,178,1,293.19,29.32,14.66
50679,7959,257,50,446.61,44.66,22.33
50680,32160,198,12,166.31,16.63,8.32
50681,45730,418,2,300.08,30.01,15.0
50682,17471,306,71,420.07,42.01,21.0
50683,2930,389,94,133.1,13.31,6.66
50684,34111,460,2,186.53,18.65,9.33
50685,13982,407,17,388.49,38.85,19.42
50686,11689,76,1,212.91,21.29,10.65
50687,8034,416,74,480.59,48.06,24.03
50688,22934,75,61,346.88,34.69,17.34
50689,7579,134,28,136.4,13.64,6.82
50690,44898,494,35,148.35,14.84,7.42
50691,42389,127,2,276.77,27.68,13.84
50692,15568,165,22,132.57,13.26,6.63
50693,40791,142,67,311.51,31.15,15.58
50694,47387,22,91,266.89,26.69,13.34
50695,32561,162,2,0.0,0.0,0.0
50696,20367,89,82,266.31,26.63,13.32
50697,23199,412,82,400.64,40.06,20.03
50698,38439,96,0,21.92,2.19,1.1
50699,44,156,73,273.08,27.31,13.65
50700,47555,220,68,231.42,23.14,11.57
50701,18813,400,71,439.34,43.93,21.97
50702,17709,434,57,179.4,17.94,8.97
50703,33573,327,80,429.84,42.98,21.49
50704,49905,106,0,33.38,3.34,1.67
50705,35331,477,17,287.55,28.76,14.38
50706,15239,474,81,459.73,45.97,22.99
50707,48246,258,17,101.97,10.2,5.1
50708,5593,457,0,459.15,45.91,22.96
50709,17045,210,78,304.74,30.47,15.24
50710,25712,70,58,229.27,22.93,11.46
50711,26420,434,81,179.4,17.94,8.97
50712,43436,193,24,12.05,1.21,0.6
50713,12059,352,40,132.6,13.26,6.63
50714,42692,480,0,218.45,21.84,10.92
50715,31871,63,3,460.33,46.03,23.02
50716,41302,243,33,442.31,44.23,22.12
50717,25353,133,0,347.6,34.76,17.38
50718,34768,9,96,124.33,12.43,6.22
50719,47261,220,1,231.42,23.14,11.57
50720,11157,11,0,274.17,27.42,13.71
50721,34306,478,49,222.37,22.24,11.12
50722,29682,127,2,276.77,27.68,13.84
50723,38648,426,0,379.77,37.98,18.99
50724,1964,147,59,0.0,0.0,0.0
50725,23997,88,39,102.61,10.26,5.13
50726,11104,121,56,385.16,38.52,19.26
50727,5095,377,2,413.64,41.36,20.68
50728,14939,472,2,0.0,0.0,0.0
50729,9764,93,1,395.1,39.51,19.76
50730,5421,489,57,475.57,47.56,23.78
50731,38394,270,72,56.98,5.7,2.85
50732,46049,76,51,212.91,21.29,10.65
50733,43966,457,20,459.15,45.91,22.96
50734,36021,104,6,368.12,36.81,18.41
50735,46465,34,1,14.78,1.48,0.74
50736,19154,213,81,0.0,0.0,0.0
50737,1802,245,18,237.68,23.77,11.88
50738,41543,249,100,295.57,29.56,14.78
50739,32421,306,76,420.07,42.01,21.0
50740,34869,484,1,253.98,25.4,12.7
50741,25153,108,54,124.55,12.46,6.23
50742,33771,48,84,342.2,34.22,17.11
50743,633,86,6,172.85,17.29,8.64
50744,27515,18,35,278.93,27.89,13.95
50745,25486,467,6,183.96,18.4,9.2
50746,36513,205,84,110.68,11.07,5.53
50747,41992,176,50,316.36,31.64,15.82
50748,26453,248,2,431.65,43.16,21.58
50749,48958,439,68,373.02,37.3,18.65
50750,20576,35,18,478.66,47.87,23.93
50751,42099,261,2,7.13,0.71,0.36
50752,14838,108,38,124.55,12.46,6.23
50753,3964,133,2,347.6,34.76,17.38
50754,30272,436,68,302.86,30.29,15.14
50755,30163,32,88,378.14,37.81,18.91
50756,9759,364,37,83.58,8.36,4.18
50757,19661,492,87,81.08,8.11,4.05
50758,29250,355,89,102.18,10.22,5.11
50759,27107,490,70,0.0,0.0,0.0
50760,46521,281,0,0.0,0.0,0.0
50761,41261,116,41,39.14,3.91,1.96
50762,30270,52,82,371.34,37.13,18.57
50763,48585,142,34,311.51,31.15,15.58
50764,21468,292,92,9.63,0.96,0.48
50765,17238,321,77,0.0,0.0,0.0
50766,25994,35,79,478.66,47.87,23.93
50767,46697,313,93,494.49,49.45,24.72
50768,16448,21,14,346.87,34.69,17.34
50769,23985,243,2,442.31,44.23,22.12
50770,32061,427,1,331.75,33.18,16.59
50771,9745,436,35,302.86,30.29,15.14
50772,30378,341,67,139.41,13.94,6.97
50773,36824,469,53,235.97,23.6,11.8
50774,37948,447,2,59.54,5.95,2.98
50775,1698,94,94,385.6,38.56,19.28
50776,41798,288,0,410.4,41.04,20.52
50777,39235,188,10,0.0,0.0,0.0
50778,34879,252,0,308.08,30.81,15.4
50779,29050,422,1,259.1,25.91,12.96
50780,11616,454,0,112.73,11.27,5.64
50781,25312,322,68,416.19,41.62,20.81
50782,16446,85,76,0.0,0.0,0.0
50783,35204,138,38,36.42,3.64,1.82
50784,33688,66,12,0.0,0.0,0.0
50785,44545,409,54,476.02,47.6,23.8
50786,24211,433,31,312.62,31.26,15.63
50787,9799,320,52,423.99,42.4,21.2
50788,36913,437,89,272.79,27.28,13.64
50789,14466,229,2,319.14,31.91,15.96
50790,14501,133,0,347.6,34.76,17.38
50791,14018,15,45,31.79,3.18,1.59
50792,17477,136,53,373.96,37.4,18.7
50793,8120,67,39,379.47,37.95,18.97
50794,28279,446,36,101.72,10.17,5.09
50795,32045,372,41,60.54,6.05,3.03
50796,47395,177,49,382.07,38.21,19.1
50797,42471,326,95,410.34,41.03,20.52
50798,5764,494,1,148.35,14.84,7.42
50799,49839,124,1,54.19,5.42,2.71
50800,16275,400,2,439.34,43.93,21.97
50801,8387,427,35,331.75,33.18,16.59
50802,43190,453,2,0.0,0.0,0.0
50803,8016,44,2,58.1,5.81,2.91
50804,48441,83,17,138.61,13.86,6.93
50805,37722,470,0,142.66,14.27,7.13
50806,38954,17,54,421.43,42.14,21.07
50807,40010,40,50,366.8,36.68,18.34
50808,3636,495,72,51.96,5.2,2.6
50809,17552,389,59,133.1,13.31,6.66
50810,10214,97,0,428.37,42.84,21.42
50811,39801,146,5,309.57,30.96,15.48
50812,30850,350,0,0.0,0.0,0.0
50813,26848,321,1,0.0,0.0,0.0
50814,4079,90,1,385.55,38.56,19.28
50815,8694,495,26,51.96,5.2,2.6
50816,24856,210,39,304.74,30.47,15.24
50817,35406,443,61,203.58,20.36,10.18
50818,26223,225,1,67.99,6.8,3.4
50819,5565,1,0,143.2,14.32,7.16
50820,4756,9,25,124.33,12.43,6.22
50821,25950,272,1,470.78,47.08,23.54
50822,22024,302,1,136.69,13.67,6.83
50823,49085,460,0,186.53,18.65,9.33
50824,19817,107,2,283.0,28.3,14.15
50825,16878,31,9,24.96,2.5,1.25
50826,17034,428,0,298.22,29.82,14.91
50827,16415,52,14,371.34,37.13,18.57
50828,10641,301,10,302.57,30.26,15.13
50829,7501,86,99,172.85,17.29,8.64
50830,16668,334,0,0.0,0.0,0.0
50831,45292,353,76,0.0,0.0,0.0
50832,45116,262,54,108.28,10.83,5.41
50833,18064,58,6,12.26,1.23,0.61
50834,3547,331,41,401.4,40.14,20.07
50835,13038,41,88,418.65,41.87,20.93
50836,30277,213,9,0.0,0.0,0.0
50837,9955,499,2,172.29,17.23,8.61
50838,10935,356,30,254.15,25.42,12.71
50839,19706,23,88,296.03,29.6,14.8
50840,38402,216,82,494.0,49.4,24.7
50841,41942,283,0,488.59,48.86,24.43
50842,49551,420,2,249.63,24.96,12.48
50843,271,383,75,272.47,27.25,13.62
50844,7214,150,0,108.22,10.82,5.41
50845,10130,406,12,381.62,38.16,19.08
50846,48351,486,15,0.0,0.0,0.0
50847,25463,311,8,76.57,7.66,3.83
50848,32404,44,2,58.1,5.81,2.91
50849,14596,413,40,391.59,39.16,19.58
50850,21702,201,61,149.42,14.94,7.47
